DPU,CNNModel,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,GoogLeNet,S_Tree,WS,36,0.15022920067740778,4.121279999999015e-11,1.959649999999931e-05,0.015419123635239033,0.004560652045437796,0.011551108000138262,0.026909451674428875,2.148927456898775,5.300199692828468,7.657816282301107
AMM,ResNet50,S_Tree,WS,36,0.41102891422538257,1.0798240000017068e-10,4.907099999999131e-05,0.0452063402517534,0.01153672272663605,0.039124708385074876,0.09057303050962343,5.629664223402125,14.05204694256456,20.27922995317314
AMM,ShuffleNet_V2,S_Tree,WS,36,0.43804554404497237,1.2175680000017894e-10,6.987749999999656e-05,0.047592294655593746,0.01253373654233311,0.04417171287850337,0.10457797443149112,6.388926203104569,15.391007535748475,22.426924879027695
AMM,GoogLeNet,S_Tree,WS,43,0.13300391118119823,2.797119999999422e-11,1.620850000000023e-05,0.014220198992011109,0.004560652045437827,0.011551108000138267,0.02550964185643913,2.0857631304998936,4.593992960325241,6.86861781142833
AMM,ResNet50,S_Tree,WS,43,0.36418255888082207,6.731840000001894e-11,3.775749999999438e-05,0.03779469274810828,0.011536722726635276,0.039124708385074876,0.08313658476845062,5.198519506600723,12.198317553340905,17.932650085018036
AMM,ShuffleNet_V2,S_Tree,WS,43,0.38928493170566597,7.555520000004967e-11,5.413099999998994e-05,0.03946400832889283,0.012533736542332405,0.044171712878503584,0.09557043835558166,5.850433462301374,13.379324488434541,19.81083690962245
HEANA,GoogLeNet,PCA,WS,73,0.0,3.327359999999259e-11,2.582799999999762e-05,0.0510700408043082,0.004560652045437842,0.011551108000138276,0.0,4.855882289298702,0.4763713688999994,5.399461287081859
HEANA,ResNet50,PCA,WS,73,0.0,8.467520000008371e-11,6.49164999999918e-05,0.13719202210460327,0.011536722726635843,0.03912470838507505,0.0,12.525669039801938,1.6432562482000055,14.356843657802933
HEANA,ShuffleNet_V2,PCA,WS,73,0.0,9.414880000011906e-11,7.99150000000062e-05,0.1441428934367064,0.012533736542331779,0.04417171287850393,0.0,13.819294286700236,1.9170897795000148,15.937312324151943
AMM,GoogLeNet,S_Tree,IS,36,0.020303790032210115,3.430719999999227e-11,0.00014166900000006551,0.001958310724781058,0.008987822901426704,0.0009069533395238533,0.026909451674428764,6.854290562701321,5.300199692819427,12.213698253227426
AMM,ResNet50,S_Tree,IS,36,0.052832411652087526,8.192160000007343e-11,0.0003711894999996599,0.004630010078632945,0.022694633503622965,0.00341183414813036,0.09057303050962234,17.62966053800362,14.052046942550945,31.85622059002858
AMM,ShuffleNet_V2,S_Tree,IS,36,0.05758397251358478,9.141440000010886e-11,0.00041853899999947205,0.0051014185771190105,0.024532973999507365,0.004006640180611513,0.10457797443148939,19.233213195700472,15.39100753573486,34.82044225022906
AMM,GoogLeNet,S_Tree,IS,43,0.017501477840240105,2.4083199999995413e-11,9.61510000000218e-05,0.001958310724781327,0.007407540560134,0.0009069533395238428,0.025509641856439162,5.885736714200151,4.593992960331598,10.533109749876951
AMM,ResNet50,S_Tree,IS,43,0.04571374087189115,5.723839999998523e-11,0.00023140700000015172,0.004630010078633014,0.01852573678167917,0.0034118341481303685,0.08313658476845162,14.957393422998532,12.198317553347191,27.31136029005175
AMM,ShuffleNet_V2,S_Tree,IS,43,0.04991384292939727,6.461280000000884e-11,0.00025972100000010216,0.005101418577119833,0.020112172797387622,0.004006640180611557,0.09557043835558213,16.374694088196808,13.379324488440828,29.928982810542347
HEANA,GoogLeNet,PCA,IS,73,0.0,9.903999999999767e-12,0.00011437800000003931,0.00195831072478091,0.004996928927345862,0.000906953339523853,0.0,4.277815426500776,0.4763713688999979,4.762163366402329
HEANA,ResNet50,PCA,IS,73,0.0,2.3076799999995722e-11,0.0002910709999999778,0.004630010078633101,0.012442951253156946,0.0034118341481303134,0.0,10.829590538196559,1.6432562481999808,12.493622652899537
HEANA,ShuffleNet_V2,PCA,IS,73,0.0,2.6737599999994598e-11,0.0003236364999998486,0.0051014185771188795,0.013580379810227498,0.004006640180611476,0.0,11.917092688893048,1.9170897794999866,13.85719454348773
AMM,GoogLeNet,S_Tree,OS,36,0.10195508931120636,4.121279999999015e-11,0.00014166900000006551,0.009935384387995076,0.047669330568236905,0.0029688898465195543,0.02690945167442883,7.114440242702328,5.300199692819427,12.604219750351355
AMM,ResNet50,S_Tree,OS,36,0.21611873776923865,1.0798240000017068e-10,0.0003711894999996599,0.020681616940147984,0.09824631002250561,0.015511471382738716,0.09057303050961983,18.555513488402195,14.052046942550945,33.04906278718537
AMM,ShuffleNet_V2,S_Tree,OS,36,0.2239511067276382,1.2175680000017894e-10,0.00041853899999947205,0.021756441045428104,0.10135418413314656,0.016664180052727247,0.10457797443148625,20.299183566898897,15.39100753573486,36.15891352814594
AMM,GoogLeNet,S_Tree,OS,43,0.08651108434817462,2.797119999999422e-11,9.61510000000218e-05,0.009603731730111722,0.04083437176301175,0.0029688898465196024,0.025509641856439058,6.0827220678003195,4.593992960331598,10.842238898704148
AMM,ResNet50,S_Tree,OS,43,0.18655290169561856,6.731840000001894e-11,0.00023140700000015172,0.01839467029813448,0.08148639985936018,0.015511471382737984,0.08313658476845334,15.452101656600767,12.198317553347191,28.035732645019582
AMM,ShuffleNet_V2,S_Tree,OS,43,0.1936826558332484,7.555520000004967e-11,0.00025972100000010216,0.019281576775237782,0.08416758651439672,0.016664180052727018,0.09557043835558528,16.902171718596907,13.379324488440828,30.69112236564449
HEANA,GoogLeNet,PCA,OS,73,0.0,3.3273599999991293e-12,0.00011437800000003931,0.035129846066932584,0.024759280627951324,0.0029688898465195105,0.0,7.244919938899608,0.4763713688999887,7.784263702344328
HEANA,ResNet50,PCA,OS,73,0.0,8.467520000007146e-12,0.0002910709999999778,0.06983863643673104,0.051487974129365975,0.015511471382737502,0.0,18.651448304992165,1.6432562481999171,20.431833706149387
HEANA,ShuffleNet_V2,PCA,OS,73,0.0,9.414880000008769e-12,0.0003236364999998486,0.0721828457507729,0.053397674404557505,0.016664180052725595,0.0,20.41343114368801,1.9170897794998485,22.47308925990533
