DPU,reduction_network,dataflow,cluster_count,propagation_latency,input_actuation_latency,weight_actuation_latency,psum_access_latency,input_access_latency,weight_access_latency,output_access_latency,psum_reduction_latency,total_latency
AMM,S_Tree,RIS,1,4.92194886405178e-07,5.907600000004706e-05,0.9966800000009141,0.023830052102649622,0.029245235884945563,4.4678113265039645,0.010218003293905039,0.002064776627613803,5.529908962608879
AMM,S_Tree,RIS,2,2.866293967840068e-07,3.522399999999476e-05,0.5804160000004978,0.028327017292006894,0.029245235884931962,2.240616922137318,0.010218003293905039,0.0010353769050023024,2.8898940661430585
AMM,S_Tree,RIS,4,1.869281787341387e-07,2.4333999999991832e-05,0.3785240000002959,0.03781852521214003,0.029245235884928923,1.1203084610699119,0.010218003293905039,0.0005141257634507707,1.5766528721528112
AMM,S_Tree,RIS,8,1.3840795962802174e-07,1.889799999999833e-05,0.28027200000019764,0.05745904618843719,0.029245235884935224,0.5668654894244852,0.010218003293905039,0.0002562043731577963,0.9443350155730776
AMM,S_Tree,RIS,40,1.1549404269476571e-07,1.6449000000001258e-05,0.23387200000015126,0.24648170566774197,0.02924523588493578,0.11838448641395038,0.010218003293905039,4.9403689209733834e-05,0.6382673994439368
AMM,S_Tree,RWS,1,4.466100190711038e-07,0.0002260929999990035,0.08262000000000001,0.16829721760676042,19.773397779514553,0.0422954073537746,0.07940500858789876,0.0005692489515042005,20.146811201624505
AMM,S_Tree,RWS,2,2.608058074674426e-07,0.00013203100000007203,0.05742799999998362,0.18538547376634318,9.890554361006538,0.04229540735377081,0.07940500858789876,0.0002868218542087749,10.25548736437455
AMM,S_Tree,RWS,4,1.705980622438782e-07,8.636400000010689e-05,0.04550399999999238,0.22145844063873787,4.945279510995807,0.0422954073537691,0.07940500858789876,0.00014236315131557553,5.334171265325582
AMM,S_Tree,RWS,8,1.2645124073174173e-07,6.401500000005789e-05,0.040251999999996235,0.29432977392649706,2.4764952267390705,0.042295407353770575,0.07940500858789876,7.07904677264215e-05,2.9329123485262003
AMM,S_Tree,RWS,40,1.1072557756742169e-07,5.6054000000040436e-05,0.04100399999999568,1.1456523486658408,0.5310951156137337,0.04229540735376925,0.07940500858789876,1.381407966620102e-05,1.8395218590264821
AMM,S_Tree,ROS,1,4.466100190711038e-07,0.0002260929999990035,0.9043720000008217,0.05764487211679559,14.404118347533846,0.29989538742688426,0.02362059058932102,0.008305203723978872,15.698182941001665
AMM,S_Tree,ROS,2,2.608058074674426e-07,0.00013203100000007203,0.5281240000004455,0.07535116388335046,7.2083807255524635,0.29989538742548233,0.02362059058933854,0.004157033277668582,8.139661192534556
AMM,S_Tree,ROS,4,1.705980622438782e-07,8.636400000010689e-05,0.34545600000026283,0.10521383687674814,3.6041926932745567,0.29989538742492033,0.023620590589377564,0.0020692848408479024,4.380534327604776
AMM,S_Tree,ROS,8,1.2645124073174173e-07,6.401500000005789e-05,0.2560600000001734,0.17174597997846483,1.8084178984044397,0.29989538742545807,0.02362059058937236,0.0010307525159262128,2.5608347503650752
AMM,S_Tree,ROS,40,1.1072557756742169e-07,5.6054000000040436e-05,0.2242160000001416,0.7883252685145843,0.3834581727580602,0.2998953874251547,0.023620590589377485,0.0002018638210479566,1.7197734478339435
AMM,ST_Tree_Ac,RIS,1,4.92194886405178e-07,5.907600000004706e-05,0.9966800000009141,0.0,0.029245235884945563,4.4678113265039645,0.010218003293905039,0.0003358593113502397,5.504349993189965
AMM,ST_Tree_Ac,RIS,2,2.866293967840068e-07,3.522399999999476e-05,0.5804160000004978,0.0,0.029245235884931962,2.240616922137318,0.010218003293905039,0.0001701531488622185,2.8607018250949117
AMM,ST_Tree_Ac,RIS,4,1.869281787341387e-07,2.4333999999991832e-05,0.3785240000002959,0.0,0.029245235884928923,1.1203084610699119,0.010218003293905039,9.266533067319024e-05,1.5384128865078937
AMM,ST_Tree_Ac,RIS,8,1.3840795962802174e-07,1.889799999999833e-05,0.28027200000019764,0.0,0.029245235884935224,0.5668654894244852,0.010218003293905039,5.011220433677252e-05,0.8866698772158195
AMM,ST_Tree_Ac,RIS,40,1.1549404269476571e-07,1.6449000000001258e-05,0.23387200000015126,0.0,0.02924523588493578,0.11838448641395038,0.010218003293905039,1.574214159416911e-05,0.39175203222857935
AMM,ST_Tree_Ac,RWS,1,4.466100190711038e-07,0.0002260929999990035,0.08262000000000001,0.0,19.773397779514553,0.0422954073537746,0.07940500858789876,9.649975916210022e-05,19.978041234825405
AMM,ST_Tree_Ac,RWS,2,2.608058074674426e-07,0.00013203100000007203,0.05742799999998362,0.0,9.890554361006538,0.04229540735377081,0.07940500858789876,4.9736979191092785e-05,10.06986480573319
AMM,ST_Tree_Ac,RWS,4,1.705980622438782e-07,8.636400000010689e-05,0.04550399999999238,0.0,4.945279510995807,0.0422954073537691,0.07940500858789876,2.7794269561582893e-05,5.11259825580509
AMM,ST_Tree_Ac,RWS,8,1.2645124073174173e-07,6.401500000005789e-05,0.040251999999996235,0.0,2.4764952267390705,0.042295407353770575,0.07940500858789876,1.5458679894160794e-05,2.638527242811871
AMM,ST_Tree_Ac,RWS,40,1.1072557756742169e-07,5.6054000000040436e-05,0.04100399999999568,0.0,0.5310951156137337,0.04229540735376925,0.07940500858789876,4.722311127116952e-06,0.6938604185921021
AMM,ST_Tree_Ac,ROS,1,4.466100190711038e-07,0.0002260929999990035,0.9043720000008217,0.0,14.404118347533846,0.29989538742688426,0.02362059058932102,0.0013642260454376576,15.633597091206328
