DPU,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,S_Tree,WS,32,0.20165135761398223,9.416800000011913e-11,4.0287499999993695e-05,0.027633674552905236,0.004560652045437941,0.011551108000138272,0.0347554446693105,3.0608443284957154,7.100729305292359,10.441766158264015
AMM,S_Tree,OS,32,0.13628657577820982,9.416800000011913e-11,0.0003237024999998483,0.018450053672002625,0.05238889386087909,0.0029688898465194636,0.034755444669310874,8.358457335200734,7.100729305268179,15.704360200890005
AMM,S_Tree,IS,32,0.027212740728318568,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238404,0.03475544466931073,7.186390783596334,7.100729305268179,14.361696022910015
AMM,ST_Tree_Ac,WS,32,0.20165135761398223,9.416800000011913e-11,4.0287499999993695e-05,0.027633674552905236,0.004560652045437941,0.011551108000138272,0.013681660184063795,3.0608443284957154,7.100729305292359,10.420692373778769
AMM,ST_Tree_Ac,OS,32,0.13628657577820982,9.416800000011913e-11,0.0003237024999998483,0.018450053672002625,0.05238889386087909,0.0029688898465194636,0.013681660184063851,8.358457335200734,7.100729305268179,15.683286416404757
AMM,ST_Tree_Ac,IS,32,0.027212740728318568,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238404,0.013681660184063736,7.186390783596334,7.100729305268179,14.34062223842477
AMM,STIFT,WS,32,0.20165135761398223,9.416800000011913e-11,4.0287499999993695e-05,0.027633674552905236,0.004560652045437941,0.011551108000138272,0.011066663971513385,3.0608443284957154,7.100729305292359,10.418077377566219
AMM,STIFT,OS,32,0.13628657577820982,9.416800000011913e-11,0.0003237024999998483,0.018450053672002625,0.05238889386087909,0.0029688898465194636,0.011066663971513183,8.358457335200734,7.100729305268179,15.680671420192207
AMM,STIFT,IS,32,0.027212740728318568,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238404,0.01106666397151329,7.186390783596334,7.100729305268179,14.33800724221222
AMM,PCA,WS,32,0.0,9.416800000011913e-11,4.0287499999993695e-05,0.027633674552905236,0.004560652045437941,0.011551108000138272,0.0,3.0608443284957154,0.47637136889999904,3.5810014195883637
AMM,PCA,OS,32,0.0,9.416800000008772e-12,0.0003237024999998483,0.018450053672002625,0.05238889386087909,0.0029688898465194636,0.0,8.358457335200734,0.47637136889998766,8.90896024398954
AMM,PCA,IS,32,0.0,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238404,0.0,7.186390783596334,0.4763713688999888,7.675369901144197
