DPU,CNNModel,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,MobileNet_V2,ST_Tree_Ac,RIS,16,0.001445777639306305,1.2774399999998885e-11,5.355899999999009e-05,0.0005015949729422844,0.0018680953861688163,0.0002458896847632054,2.982745900525362e-05,3.7098440640001506e-05,2.8818723999660433e-05,0.004210661319599917
AMM,MobileNet_V2,ST_Tree_Ac,RIS,32,0.003089288939050942,1.3550399999998647e-11,5.621549999998937e-05,0.0005015949729422778,0.0010039663374006732,0.0002458896847632054,2.9614333831582757e-05,2.3165418419998884e-05,2.878390799964068e-05,0.0049785191079587095
AMM,MobileNet_V2,ST_Tree_Ac,RWS,1,0.0,5.326559999998645e-11,9.591450000002157e-05,0.12320104290138592,0.0006774001186375964,0.0017477399245498025,7.128191249997978e-05,0.00045625153297510705,0.0001547127039961454,0.12640434364731015
AMM,MobileNet_V2,ST_Tree_Ac,RWS,2,0.0033153342994248986,3.295839999999269e-11,6.914049999999585e-05,0.061642760311369636,0.0006774001186376165,0.0017477399245498025,5.114956524187158e-05,0.00023345428567506207,8.436617600110719e-05,0.06782134521385838
AMM,MobileNet_V2,ST_Tree_Ac,RWS,4,0.003385013424537381,2.2543999999995886e-11,5.488999999998973e-05,0.030821400635684084,0.0006774001186376262,0.0017477399245498025,4.055833243470677e-05,0.00012124728121498947,4.8934864000130876e-05,0.03689718460360271
AMM,MobileNet_V2,ST_Tree_Ac,RWS,8,0.004099760726677433,1.9031999999996965e-11,5.227749999999044e-05,0.01545293917852351,0.0006774001186376197,0.0017477399245498025,3.7683559030492536e-05,6.5952159794998e-05,3.566336799977104e-05,0.022169416554245615
AMM,MobileNet_V2,ST_Tree_Ac,RWS,16,0.005534720788360477,1.7201599999997527e-11,5.05944999999909e-05,0.007755073336947261,0.0006774001186376333,0.0017477399245498025,3.595580766048226e-05,3.804489283500209e-05,2.881872399966728e-05,0.015868348110191912
AMM,MobileNet_V2,ST_Tree_Ac,RWS,32,0.011139119492289084,1.810399999999725e-11,5.3701999999990054e-05,0.0039014277437620123,0.0006774001186376246,0.0017477399245498025,3.589251021791617e-05,2.3999813594998605e-05,2.8783907999649206e-05,0.017608065529155077
AMM,MobileNet_V2,ST_Tree_Ac,ROS,1,0.0,5.326559999998645e-11,0.00018310050000010532,0.09111139411264875,0.0017497218478143713,0.0009087043804695409,0.00011353012452109553,0.0004577032489948124,0.0001547127039961454,0.09467886697171042
AMM,MobileNet_V2,ST_Tree_Ac,ROS,2,0.0,3.295839999999269e-11,0.00011329450000003827,0.045663794239353336,0.0017497218478153486,0.0009087043804696894,5.779706202112341e-05,0.00023490600169511888,8.436617600110719e-05,0.04881258424031416
AMM,MobileNet_V2,ST_Tree_Ac,ROS,4,0.0,2.2543999999995886e-11,7.749500000000388e-05,0.022831917599687286,0.0017497218478145257,0.0009087043804698027,2.9706349622125843e-05,0.00012269899723498984,4.8934864000130876e-05,0.02576917906137287
AMM,MobileNet_V2,ST_Tree_Ac,ROS,8,0.0,1.9031999999996965e-11,6.542249999999228e-05,0.011524055982879781,0.00174972184781469,0.0009087043804697807,1.6558497122121842e-05,6.740387581500004e-05,3.566336799977104e-05,0.014367530471133134
AMM,MobileNet_V2,ST_Tree_Ac,ROS,16,0.0,1.7201599999997527e-11,5.913049999998858e-05,0.0058300246862761865,0.0017497218478145175,0.000908704380469822,9.624327805200778e-06,3.9496608855003215e-05,2.881872399966728e-05,0.008625521092421986
AMM,MobileNet_V2,ST_Tree_Ac,ROS,32,0.0,1.810399999999725e-11,6.223249999998922e-05,0.002975755944461047,0.0017497218478145884,0.0009087043804698176,6.6210128746077e-06,2.5451529614998217e-05,2.8783907999649206e-05,0.005757271141338697
AMM,MobileNet_V2,STIFT,RIS,1,0.0,2.582399999999488e-11,0.00017958600000010194,0.0005015949729422382,0.02797462263980795,0.0002458896847632054,5.336287500001494e-05,0.0004546162924200717,0.0001547127039961454,0.02956438519475373
