DPU,CNNModel,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,ShuffleNet_V2,S_Tree,RIS,1,0.001008407632172393,3.053439999999343e-11,0.0003728339999996534,0.00047140849848586585,0.05944439540871361,0.0005948060324811762,0.0002166875281422454,0.0010439538309005532,0.00035882560000712803,0.06351131856143703
AMM,ShuffleNet_V2,S_Tree,RIS,2,0.0010809639203963192,1.9647999999996776e-11,0.00020908800000013028,0.00047140849848601216,0.02984138418565895,0.0005948060324811762,0.00011634332543539744,0.0005271344762396229,0.0001922729919892285,0.033033401450334836
AMM,ShuffleNet_V2,S_Tree,RIS,4,0.001223723214439834,1.4083199999998483e-11,0.00012673100000005116,0.00047140849848599194,0.014920692092830694,0.0005948060324811762,6.500359361238352e-05,0.0002671978573801037,0.00010889838400179042,0.017778460687315225
AMM,ShuffleNet_V2,S_Tree,RIS,8,0.0018564520149812653,1.3455999999998676e-11,0.0001043790000000297,0.0004714084984859758,0.007608805005417439,0.0005948060324811762,4.259779242179121e-05,0.00013930897428002055,8.233095200105003e-05,0.010900088283524748
AMM,ShuffleNet_V2,S_Tree,RIS,16,0.003130835710524718,1.2927999999998838e-11,9.297200000001875e-05,0.00047140849848596657,0.003914340368255686,0.0005948060324811762,3.0071243525714616e-05,7.534739879999518e-05,6.782739600069942e-05,0.008377608661001974
AMM,ShuffleNet_V2,S_Tree,RIS,32,0.006491442602106269,1.3127999999998777e-11,9.566150000002133e-05,0.00047140849848593074,0.002027956470701442,0.0005948060324811762,2.4186131607145048e-05,4.2588845819993905e-05,6.781306000052212e-05,0.009815863154330499
AMM,ShuffleNet_V2,S_Tree,RWS,1,0.00943194756794623,1.0759200000016923e-10,0.00010346050000002882,0.34809479594684584,0.0009970138156960608,0.005047004493428629,0.00020966386546767663,0.0010445673828152488,0.00035882560000712803,0.36528727927979887
AMM,ShuffleNet_V2,S_Tree,RWS,2,0.0094985873931804,6.066079999999409e-11,6.828249999999503e-05,0.17408963273823821,0.0009970138156961822,0.005047004493428629,0.00011384518365504998,0.0005270300895146346,0.00019227299198924238,0.19053366926636311
AMM,ShuffleNet_V2,S_Tree,RWS,4,0.009630347435598796,3.704639999999143e-11,5.018199999999101e-05,0.08704483275311085,0.0009970138156961813,0.005047004493428629,6.45168880582651e-05,0.00026745306205511025,0.00010889838400179389,0.10321024886899602
AMM,ShuffleNet_V2,S_Tree,RWS,8,0.011611795896789701,3.043199999999346e-11,4.759699999999171e-05,0.04359937435624619,0.0009970138156961523,0.005047004493428629,4.3112016183584275e-05,0.0001391282904150181,8.233095200104715e-05,0.061567356851192315
AMM,ShuffleNet_V2,S_Tree,RWS,16,0.015612029892513202,2.7815999999994267e-11,4.851549999999146e-05,0.02193130634475227,0.0009970138156961898,0.005047004493428629,3.100880751067617e-05,7.597847587499505e-05,6.78273960006978e-05,0.04381068475359265
AMM,ShuffleNet_V2,S_Tree,RWS,32,0.03218240632524155,2.8643199999994012e-11,4.9345999999991236e-05,0.01129951839541317,0.000997013815696179,0.005047004493428629,2.5331464096325804e-05,4.3211782394994044e-05,6.781306000054465e-05,0.04971164536491459
AMM,ShuffleNet_V2,S_Tree,ROS,1,0.002079619208940641,1.0759200000016923e-10,0.00036984749999966523,0.1005144541113679,0.001623669421438996,0.001152708669988523,0.0008387860799986714,0.0010526298628049221,0.00035882560000712803,0.10799054056213846
AMM,ShuffleNet_V2,S_Tree,ROS,2,0.002197932950293204,6.066079999999409e-11,0.00020852150000012974,0.05036532014267976,0.0016236694214439122,0.0011527086699885099,0.0004173725600000553,0.0005350925695041691,0.00019227299198924238,0.05669289086655978
AMM,ShuffleNet_V2,S_Tree,ROS,4,0.0024311415842699787,3.704639999999143e-11,0.00012734700000005176,0.025182676455369462,0.001623669421442266,0.0011527086699888978,0.00020808206622777463,0.0002755155420451772,0.00010889838400179389,0.0311100391603918
AMM,ShuffleNet_V2,S_Tree,ROS,8,0.003249770681748926,3.043199999999346e-11,0.00010461000000002993,0.012768508844634737,0.0016236694214424167,0.0011527086699888531,0.00010101232267386532,0.000147190770405055,8.233095200104511e-05,0.01922980169332693
AMM,ShuffleNet_V2,S_Tree,ROS,16,0.004949112887973341,2.7815999999994267e-11,9.561750000002129e-05,0.006629782120161207,0.0016236694214422894,0.0011527086699888358,4.964856380796914e-05,8.40409558649873e-05,6.78273960006978e-05,0.014652407543055346
AMM,ShuffleNet_V2,S_Tree,ROS,32,0.010152455252813648,2.8643199999994012e-11,9.846100000002402e-05,0.0033955516172020253,0.0016236694214424876,0.001152708669988879,2.2446253625838862e-05,5.12742623850027e-05,6.781306000054736e-05,0.016564379566101652
AMM,ShuffleNet_V2,ST_Tree_Ac,RIS,1,0.0,3.053439999999343e-11,0.0003728339999996534,0.00047140849848586585,0.05944439540871361,0.0005948060324811762,7.800584999998111e-05,0.0010439538309005532,0.00035882560000712803,0.06236422925112236
AMM,ShuffleNet_V2,ST_Tree_Ac,RIS,2,0.0010809639203963192,1.9647999999996776e-11,0.00020908800000013028,0.00047140849848601216,0.02984138418565895,0.0005948060324811762,4.9727340483755766e-05,0.0005271344762396229,0.0001922729919892285,0.032966785465383196
AMM,ShuffleNet_V2,ST_Tree_Ac,RIS,4,0.001223723214439834,1.4083199999998483e-11,0.00012673100000005116,0.00047140849848599194,0.014920692092830694,0.0005948060324811762,3.5511609869424065e-05,0.0002671978573801037,0.00010889838400179042,0.017748968703572267
AMM,ShuffleNet_V2,ST_Tree_Ac,RIS,8,0.0018564520149812653,1.3455999999998676e-11,0.0001043790000000297,0.0004714084984859758,0.007608805005417439,0.0005948060324811762,3.188102306098448e-05,0.00013930897428002055,8.233095200105003e-05,0.01088937151416394
AMM,ShuffleNet_V2,ST_Tree_Ac,RIS,16,0.003130835710524718,1.2927999999998838e-11,9.297200000001875e-05,0.00047140849848596657,0.003914340368255686,0.0005948060324811762,2.9581410756782646e-05,7.534739879999518e-05,6.782739600069942e-05,0.008377118828233042
AMM,ShuffleNet_V2,ST_Tree_Ac,RIS,32,0.006491442602106269,1.3127999999998777e-11,9.566150000002133e-05,0.00047140849848593074,0.002027956470701442,0.0005948060324811762,2.9439335896729583e-05,4.2588845819993905e-05,6.781306000052212e-05,0.009821116358620085
AMM,ShuffleNet_V2,ST_Tree_Ac,RWS,1,0.0,1.0759200000016923e-10,0.00010346050000002882,0.34809479594684584,0.0009970138156960608,0.005047004493428629,7.688996249998138e-05,0.0010445673828152488,0.00035882560000712803,0.35572255780888495
