DPU,reduction_network,dataflow,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
MAM,ST_Tree_Ac,OS,0.08523755849454673,4.664959999998848e-11,0.00016035800000008347,0.018450053672003988,0.04069406548131211,0.00296888984651964,0.011126031591467012,7.027131606595027,4.528811956993115,11.714580520720641
MAM,STIFT,IS,0.017231880070839395,2.353599999999558e-11,0.00016035800000008347,0.0019583107247808347,0.007367767968453801,0.0009069533395238583,0.008999496501354698,5.855065054997987,4.528811956993115,10.42050177861959
MAM,STIFT,WS,0.13164642926202916,4.664959999998848e-11,2.5035999999997834e-05,0.02763367455291534,0.004560652045437792,0.011551108000138272,0.008999496501354723,3.0608443285005014,4.528811956993789,7.774072681902815
MAM,STIFT,OS,0.08523755849454673,4.664959999998848e-11,0.00016035800000008347,0.018450053672003988,0.04069406548131211,0.00296888984651964,0.00899949650135471,7.027131606595027,4.528811956993115,11.71245398563053
MAM,PCA,IS,0.0,2.35359999999992e-12,0.00016035800000008347,0.0019583107247808347,0.007367767968453801,0.0009069533395238583,0.0,5.855065054997987,0.47637136890000886,6.341829813933108
MAM,PCA,WS,0.0,4.664960000000635e-12,2.5035999999997834e-05,0.02763367455291534,0.004560652045437792,0.011551108000138272,0.0,3.0608443285005014,0.47637136889999904,3.5809861680036565
MAM,PCA,OS,0.0,4.664960000000635e-12,0.00016035800000008347,0.018450053672003988,0.04069406548131211,0.00296888984651964,0.0,7.027131606595027,0.47637136890002546,7.565776342499554
AMM,S_Tree,RIS,0.0019785647452462093,1.059776000001632e-10,0.0008544030000013513,0.00195831072478201,0.28846554944487585,0.0009069533395238511,0.000638863801197297,186.809587734128,18.491164014784733,205.59555439407433
AMM,S_Tree,RWS,0.023923540499989942,2.1399839999977805e-10,0.00014174050000006558,2.391600045620017,0.004560652045437383,0.011551108000138269,0.00017686969449233917,186.34807636718796,18.491164014784733,207.27119433854676
AMM,S_Tree,ROS,0.007886275481831155,2.1399839999977805e-10,0.0007356195000006518,1.6538095122355865,0.018161051765846464,0.002968889846521326,0.0012312199837353065,187.83263365652425,18.491164014784733,208.0085902403365
AMM,ST_Tree_Ac,RIS,0.0,1.059776000001632e-10,0.0008544030000013513,0.00195831072478201,0.28846554944487585,0.0009069533395238511,0.00020501785286845226,186.809587734128,18.491164014784733,205.59314198338078
AMM,ST_Tree_Ac,RWS,0.0,2.1399839999977805e-10,0.00014174050000006558,2.391600045620017,0.004560652045437383,0.011551108000138269,5.9096587655723364e-05,186.34807636718796,18.491164014784733,207.24715302493993
AMM,ST_Tree_Ac,ROS,0.0,2.1399839999977805e-10,0.0007356195000006518,1.6538095122355865,0.018161051765846464,0.002968889846521326,0.0007662542007512046,187.83263365652425,18.491164014784733,208.0002389990717
AMM,STIFT,RIS,0.0,1.059776000001632e-10,0.0008544030000013513,0.00195831072478201,0.28846554944487585,0.0009069533395238511,0.00016583248343618643,186.809587734128,18.491164014784733,205.59310279801136
AMM,STIFT,RWS,0.0,2.1399839999977805e-10,0.00014174050000006558,2.391600045620017,0.004560652045437383,0.011551108000138269,4.780136830256522e-05,186.34807636718796,18.491164014784733,207.2471417297206
AMM,STIFT,ROS,0.0,2.1399839999977805e-10,0.0007356195000006518,1.6538095122355865,0.018161051765846464,0.002968889846521326,0.000619798887153513,187.83263365652425,18.491164014784733,208.00009254375811
AMM,PCA,RIS,0.0,1.0597760000010794e-11,0.0008544030000013513,0.00195831072478201,0.28846554944487585,0.0009069533395238511,4.633979324491407e-19,186.809587734128,0.0003199379229702611,187.10209288857075
AMM,PCA,RWS,0.0,2.1399839999960143e-11,0.00014174050000006558,2.391600045620017,0.004560652045437383,0.011551108000138269,1.2872269157762785e-19,186.34807636718796,0.00013772323155618096,188.7560676366065
AMM,PCA,ROS,0.0,2.1399839999960143e-11,0.0007356195000006518,1.6538095122355865,0.018161051765846464,0.002968889846521326,9.737142715256535e-19,187.83263365652425,0.0010833779364409037,189.50939210783005
