DPU,CNNModel,reduction_network,dataflow,cluster_count,propagation_latency,input_actuation_latency,weight_actuation_latency,psum_access_latency,input_access_latency,weight_access_latency,output_access_latency,psum_reduction_latency,total_latency
AMM,GoogLeNet,ST_Tree_Ac,RWS,8,8.216996465028246e-08,6.0227000000049587e-05,0.0722079999999896,0.4694787453499352,2.4764952267385216,0.04229540735377119,0.07940500858789876,0.00011108637076734605,3.1400537835708486
AMM,GoogLeNet,ST_Tree_Ac,RWS,16,7.61395921636235e-08,5.5807000000039895e-05,0.07098799999998838,0.8130812124598743,1.2427268159051164,0.0422954073537697,0.07940500858789876,0.00010640895597774976,2.2486587364022173
AMM,GoogLeNet,ST_Tree_Ac,RWS,32,7.421314737829264e-08,5.43950000000368e-05,0.07043199999998782,1.5534600021457123,0.623871567086289,0.04229540735377039,0.07940500858789876,0.00010532007960670217,2.3696237744664126
AMM,GoogLeNet,ST_Tree_Ac,ROS,1,1.922201695188083e-07,0.0001408889999999714,0.5635560000004809,0.0,14.404118347567705,0.16021386532616538,0.023620590589335397,0.0006887737499993112,15.152338658453855
AMM,GoogLeNet,ST_Tree_Ac,ROS,2,1.269775422988918e-07,9.306900000012159e-05,0.37227600000028965,0.0,7.208380725555912,0.16021386532589166,0.02362059058937871,0.0003687951653933022,7.764953172614407
AMM,GoogLeNet,ST_Tree_Ac,ROS,4,9.28172558009355e-08,6.803100000006669e-05,0.2721240000001895,0.0,3.6041926932738364,0.16021386532619766,0.02362059058937126,0.00019401527450144877,4.060413288281352
AMM,GoogLeNet,ST_Tree_Ac,ROS,8,8.216996465028246e-08,6.0227000000049587e-05,0.2409080000001583,0.0,1.8084178984040684,0.16021386532602883,0.023620590589378352,0.00010876449632749153,2.233329427985926
AMM,GoogLeNet,ST_Tree_Ac,ROS,16,7.61395921636235e-08,5.5807000000039895e-05,0.22322800000014062,0.0,0.9105944231457099,0.160213865326046,0.023620590589378827,6.420523752335211e-05,1.317776967438391
AMM,GoogLeNet,ST_Tree_Ac,ROS,32,7.421314737829264e-08,5.43950000000368e-05,0.21758000000013497,0.0,0.45598340731037257,0.16021386532604734,0.023620590589377474,3.784879077334905e-05,0.8574901812298531
AMM,GoogLeNet,STIFT,RIS,1,2.218413045997704e-07,6.915200000006915e-05,0.6504000000005677,0.0,0.02924523588494482,4.467811326489956,0.010218003293905039,0.0004322000000003309,5.158176139510679
AMM,GoogLeNet,STIFT,RIS,2,1.437056864298704e-07,4.7452000000021575e-05,0.4213200000003387,0.03714068849450416,0.029245235884929034,2.2406169221372543,0.010218003293905039,0.00029588568853223537,2.73888433120515
