DPU,CNNModel,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,ResNet50,S_Tree,RWS,1,0.053457839881561435,4.662639999986817e-10,0.0002479950000001487,4.012069163857862,0.006976070681196152,0.027573600384936583,0.0003940685148415089,0.0073278389503595,0.0016901152633077951,4.10973669300033
AMM,ResNet50,S_Tree,ROS,1,0.024287086332291628,4.662639999986817e-10,0.001602782499993414,1.6813732510276886,0.01990896650761516,0.012542581536178073,0.003337654320011504,0.0073879042201058604,0.0016901152633077951,1.7521303421734562
AMM,ResNet50,S_Tree,RIS,1,0.004757539723939381,1.3015360000014245e-10,0.0017172484999918316,0.00267169935385276,0.4446844816945044,0.002504880808606498,0.0007871923571713281,0.007341274010895413,0.0016901152633077951,0.46615443184242306
AMM,ResNet50,ST_Tree_Ac,RWS,1,0.0,4.662639999986817e-10,0.0002479950000001487,4.012069163857862,0.006976070681196152,0.027573600384936583,0.00015094934190392091,0.0073278389503595,0.0016901152633077951,4.056035733945831
AMM,ResNet50,ST_Tree_Ac,ROS,1,0.0,4.662639999986817e-10,0.001602782499993414,1.6813732510276886,0.01990896650761516,0.012542581536178073,0.0010613954025025377,0.0073879042201058604,0.0016901152633077951,1.7255669969236556
AMM,ResNet50,ST_Tree_Ac,RIS,1,0.0,1.3015360000014245e-10,0.0017172484999918316,0.00267169935385276,0.4446844816945044,0.002504880808606498,0.00028459638670508204,0.007341274010895413,0.0016901152633077951,0.4608942961480174
AMM,ResNet50,S_Tree,RWS,16,0.1795123187482837,1.454224000000761e-10,0.00015255350000007597,0.25114053102590794,0.00697607068119788,0.027573600384936583,6.592916348971216e-05,0.0004912344933755512,0.00047946029603677926,0.4663916984386506
AMM,ResNet50,S_Tree,ROS,16,0.07819308322512625,1.454224000000761e-10,0.0004998894999992637,0.1060536485511734,0.019908966507730667,0.012542581536217467,0.00019699318819818738,0.0005512997631156248,0.00047946029603677926,0.21842592271302003
AMM,ResNet50,S_Tree,RIS,16,0.022699204251688105,6.739840000001923e-11,0.0005380319999994883,0.002671699353853495,0.02862529328651774,0.002504880808606498,0.00011218141724940381,0.0005078373408006432,0.00047946029603676354,0.05813858882215054
AMM,ResNet50,ST_Tree_Ac,RWS,16,0.1795123187482837,1.454224000000761e-10,0.00015255350000007597,0.25114053102590794,0.00697607068119788,0.027573600384936583,6.793506230423094e-05,0.0004912344933755512,0.00047946029603677926,0.46639370433746513
AMM,ResNet50,ST_Tree_Ac,ROS,16,0.0,1.454224000000761e-10,0.0004998894999992637,0.1060536485511734,0.019908966507730667,0.012542581536217467,0.00010823811031623793,0.0005512997631156248,0.00047946029603677926,0.14014408441001183
AMM,ResNet50,ST_Tree_Ac,RIS,16,0.022699204251688105,6.739840000001923e-11,0.0005380319999994883,0.002671699353853495,0.02862529328651774,0.002504880808606498,0.00010437905319816335,0.0005078373408006432,0.00047946029603676354,0.0581307864580993
