DPU,reduction_network,dataflow,propagation_latency,input_actuation_latency,weight_actuation_latency,psum_access_latency,input_access_latency,weight_access_latency,output_access_latency,psum_reduction_latency,total_latency
AMM,S_Tree,RIS,1.0472690834411475e-07,1.8759999999998496e-05,0.2698560000001872,0.012928614484573943,0.007220387810363163,0.9736666483239882,0.006351126990127643,0.0005819477329472373,1.2706235900690959
AMM,S_Tree,RWS,1.03911931069112e-07,6.69390000000643e-05,0.07401999999999141,0.0707753055394163,3.0743233909953163,0.011365705151927454,0.035290416986286065,0.0005571323726805002,3.2663989939575493
AMM,S_Tree,ROS,1.03911931069112e-07,6.69390000000643e-05,0.2677560000001851,0.020276299121218914,1.2725544917983833,0.020134080896908765,0.009977494133934823,0.0020221233814646704,1.5927875322440266
AMM,ST_Tree_Ac,RIS,1.0472690834411475e-07,1.8759999999998496e-05,0.2698560000001872,0.0,0.007220387810363163,0.9736666483239882,0.006351126990127643,9.840108268004498e-05,1.2572114289342546
AMM,ST_Tree_Ac,RWS,1.03911931069112e-07,6.69390000000643e-05,0.07401999999999141,0.0,3.0743233909953163,0.011365705151927454,0.035290416986286065,9.592942265047119e-05,3.195162485468103
AMM,ST_Tree_Ac,ROS,1.03911931069112e-07,6.69390000000643e-05,0.2677560000001851,0.0,1.2725544917983833,0.020134080896908765,0.009977494133934823,0.0008242349887538338,1.5713133447300969
AMM,STIFT,RIS,1.0472690834411475e-07,1.8759999999998496e-05,0.2698560000001872,0.0,0.007220387810363163,0.9736666483239882,0.006351126990127643,9.840108268004498e-05,1.2572114289342546
AMM,STIFT,RWS,1.03911931069112e-07,6.69390000000643e-05,0.07401999999999141,0.0,3.0743233909953163,0.011365705151927454,0.035290416986286065,9.592942265047119e-05,3.195162485468103
AMM,STIFT,ROS,1.03911931069112e-07,6.69390000000643e-05,0.2677560000001851,0.0,1.2725544917983833,0.020134080896908765,0.009977494133934823,0.0008242349887538338,1.5713133447300969
AMM,PCA,RIS,1.0472690834411475e-07,1.8760000000001289e-06,0.2698560000001872,0.0,0.007220387810363163,0.9736666483239882,0.006351126990127643,1.252462799999732e-08,1.2570961563762024
AMM,PCA,RWS,1.03911931069112e-07,6.693900000002549e-06,0.07401999999999141,0.0,3.0743233909953163,0.011365705151927454,0.035290416986286065,1.2005875199997495e-08,3.195006322951328
AMM,PCA,ROS,1.03911931069112e-07,6.693900000002549e-06,0.2677560000001851,0.0,1.2725544917983833,0.020134080896908765,0.009977494133934823,5.0423724000058604e-08,1.5704289150650672
MAM,S_Tree,RIS,1.4239088522005643e-07,1.7212000000000346e-05,0.26328000000018065,0.012806884500628531,0.007220387810363246,0.973666648323993,0.006351126990127643,0.0006950908401535873,1.2640374928563318
MAM,S_Tree,RWS,1.408354454377149e-07,6.510100000006027e-05,0.06666799999998406,0.0706697915040746,3.0743233909953096,0.011365705151927547,0.035290416986286065,0.0006658445481813766,3.2590483910212087
MAM,S_Tree,ROS,1.408354454377149e-07,6.510100000006027e-05,0.26040400000017777,0.020102108100487782,1.2725544917983813,0.020134080896908647,0.009977494133934823,0.00261418719944194,1.5858516039647774
MAM,ST_Tree_Ac,RIS,1.4239088522005643e-07,1.7212000000000346e-05,0.26328000000018065,0.0,0.007220387810363246,0.973666648323993,0.006351126990127643,0.0001090303995696733,1.2506445479151194
MAM,ST_Tree_Ac,RWS,1.408354454377149e-07,6.510100000006027e-05,0.06666799999998406,0.0,3.0743233909953096,0.011365705151927547,0.035290416986286065,0.00010530945465199244,3.187818064423605
MAM,ST_Tree_Ac,ROS,1.408354454377149e-07,6.510100000006027e-05,0.26040400000017777,0.0,1.2725544917983813,0.020134080896908647,0.009977494133934823,0.0009824908201733133,1.564117799485021
MAM,STIFT,RIS,1.4239088522005643e-07,1.7212000000000346e-05,0.26328000000018065,0.0,0.007220387810363246,0.973666648323993,0.006351126990127643,0.0001090303995696733,1.2506445479151194
MAM,STIFT,RWS,1.408354454377149e-07,6.510100000006027e-05,0.06666799999998406,0.0,3.0743233909953096,0.011365705151927547,0.035290416986286065,0.00010530945465199244,3.187818064423605
MAM,STIFT,ROS,1.408354454377149e-07,6.510100000006027e-05,0.26040400000017777,0.0,1.2725544917983813,0.020134080896908647,0.009977494133934823,0.0009824908201733133,1.564117799485021
MAM,PCA,RIS,1.4239088522005643e-07,1.7212000000001172e-06,0.26328000000018065,0.0,0.007220387810363246,0.973666648323993,0.006351126990127643,1.252462799999732e-08,1.2505200392401776
MAM,PCA,RWS,1.408354454377149e-07,6.510100000002146e-06,0.06666799999998406,0.0,3.0743233909953096,0.011365705151927547,0.035290416986286065,1.2005875199997495e-08,3.1876541760748283
MAM,PCA,ROS,1.408354454377149e-07,6.510100000002146e-06,0.26040400000017777,0.0,1.2725544917983813,0.020134080896908647,0.009977494133934823,5.0423724000058604e-08,1.563076768188572
