DPU,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,ST_Tree_Ac,ROS,1,0.0,6.144000000000024e-13,2.1120000000000045e-06,3.932160000000016e-05,7.864319999999979e-07,1.228800000000005e-06,1.670659667547052e-06,0.06229278720000005,0.03816960000001362,0.10050750669229562
AMM,ST_Tree_Ac,ROS,2,0.0,3.0719999999999984e-13,1.0559999999999984e-06,1.9660799999999986e-05,7.864319999999984e-07,1.2287999999999991e-06,8.353298337735195e-07,0.03175710719999993,0.019084800000000398,0.05086547456214131
AMM,ST_Tree_Ac,ROS,4,0.0,1.5359999999999974e-13,5.279999999999993e-07,9.830399999999988e-06,7.864319999999996e-07,1.2287999999999985e-06,4.176649168867612e-07,0.016489267199999963,0.009542399999999094,0.026044458497069545
AMM,ST_Tree_Ac,ROS,8,0.0,7.680000000000002e-14,2.6399999999999977e-07,4.9152000000000025e-06,7.864320000000009e-07,1.2288000000000006e-06,2.0883245844338008e-07,0.008855347200000004,0.004771199999999951,0.013633950464535199
AMM,ST_Tree_Ac,ROS,40,0.0,5.120000000000002e-14,1.7599999999999993e-07,1.6383999999999992e-06,7.864319999999998e-07,1.2288000000000002e-06,8.26908194811267e-08,0.003766067200000002,0.0019084800000000396,0.005678459522870722
AMM,STIFT,RIS,1,0.0,6.400000000000026e-13,2.2000000000000077e-06,8.191999999999978e-07,3.932160000000018e-05,1.2288e-06,1.4076499810977207e-06,0.06234368000000084,0.03816960000001362,0.10055825725063555
AMM,STIFT,RIS,2,0.0,3.1999999999999995e-13,1.0999999999999984e-06,8.191999999999983e-07,1.966079999999995e-05,1.2288e-06,7.038249905488569e-07,0.03180800000000022,0.019084800000000398,0.05091631262531116
AMM,STIFT,RIS,4,0.0,1.599999999999997e-13,5.499999999999993e-07,8.191999999999995e-07,9.830399999999981e-06,1.2288e-06,3.5191249527442674e-07,0.016540160000000012,0.009542399999999094,0.02609534031265438
AMM,STIFT,RIS,8,0.0,8.000000000000003e-14,2.7499999999999975e-07,8.19200000000001e-07,4.915199999999998e-06,1.2288e-06,1.7595624763721337e-07,0.008906240000000006,0.004771199999999951,0.013684854156327593
AMM,STIFT,RIS,40,0.0,3.200000000000001e-14,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,5.715749905488537e-08,0.0027991040000000023,0.0019084800000000303,0.004710782197531088
AMM,STIFT,RWS,1,0.0,6.144000000000024e-13,2.6399999999999977e-07,0.0013219546011770898,3.3048865029427183e-06,2.3667206270592003e-05,1.6891799773172484e-07,0.061224038399999764,0.03816960000001362,0.10074299801257613
AMM,STIFT,RWS,2,0.0,3.0719999999999984e-13,1.3200000000000002e-07,0.0006609773005885466,3.304886502942719e-06,2.3667206270592003e-05,8.445899886586243e-08,0.03068835839999989,0.019084800000000398,0.05046132425266843
AMM,STIFT,RWS,4,0.0,1.5359999999999974e-13,6.600000000000001e-08,0.0003304886502942719,3.304886502942721e-06,2.3667206270592003e-05,4.222949943293122e-08,0.015420518399999965,0.009542399999999094,0.025320487372719896
AMM,STIFT,RWS,8,0.0,7.680000000000002e-14,3.3e-08,0.00016524432514713596,3.30488650294272e-06,2.3667206270592003e-05,2.1114749716465615e-08,0.007786598400000002,0.004771199999999951,0.01275006893274714
AMM,STIFT,RWS,40,0.0,5.120000000000002e-14,2.2e-08,5.508144171571199e-05,3.3048865029427204e-06,2.3667206270592003e-05,8.360749905488538e-09,0.0026973184,0.001908480000000065,0.004687882295290417
AMM,STIFT,ROS,1,0.0,6.144000000000024e-13,2.1120000000000045e-06,3.932160000000016e-05,7.864319999999979e-07,1.228800000000005e-06,1.3513439818538116e-06,0.06229278720000005,0.03816960000001362,0.10050718737660992
AMM,STIFT,ROS,2,0.0,3.0719999999999984e-13,1.0559999999999984e-06,1.9660799999999986e-05,7.864319999999984e-07,1.2287999999999991e-06,6.756719909269023e-07,0.03175710719999993,0.019084800000000398,0.050865314904298464
