DPU,CNNModel,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,GoogLeNet,S_Tree,RWS,16,0.10657599134495564,8.929120000010093e-11,9.76085000000232e-05,0.14992023052374234,0.004560652045437803,0.011551108000138269,5.002411041807913e-05,0.000308072300535065,0.0002952059879925559,0.27335889290251103
AMM,GoogLeNet,S_Tree,RWS,32,0.2032320544516496,8.70320000000925e-11,9.684400000002247e-05,0.07527381315056977,0.004560652045437988,0.011551108000138269,4.4056730422827216e-05,0.00016319066071508232,0.0002857436339885158,0.29520746275995413
AMM,GoogLeNet,S_Tree,ROS,1,0.008924979234333677,2.254223999997284e-10,0.0007748895000008831,1.6538095122356287,0.018161051765842536,0.002968889846521326,0.001362184559996587,0.004591884303674743,0.0008083368958436263,1.6914017285672645
AMM,GoogLeNet,S_Tree,ROS,2,0.01261637242359186,1.4891040000006093e-10,0.0005118794999993343,0.8274688030866482,0.01816105176588131,0.0029688898465209694,0.0006771072998022501,0.0023270586596561994,0.000524638432015911,0.8652558011630265
AMM,GoogLeNet,S_Tree,ROS,4,0.019924666328137115,1.0884960000017392e-10,0.0003741704999996481,0.4137344875585868,0.018161051765872578,0.002968889846519942,0.00033640021632333716,0.001190401825632558,0.000376112720011083,0.4570661808699327
AMM,GoogLeNet,S_Tree,ROS,8,0.03750194092485286,9.636320000012732e-11,0.0003312484999998184,0.20743129074690564,0.018161051765875423,0.002968889846519907,0.0001610234770832485,0.0006263174206350525,0.0003263930959993644,0.26750815587423454
AMM,GoogLeNet,S_Tree,ROS,16,0.07030830045381026,8.929120000010093e-11,0.0003069384999999148,0.1042820516369868,0.0181610517658746,0.0029688898465194636,8.11178786822847e-05,0.0003443647976554096,0.0002952059879925559,0.19674792095681248
AMM,GoogLeNet,S_Tree,ROS,32,0.13774388229856613,8.70320000000925e-11,0.00029917249999994564,0.05220436844764427,0.01816105176587678,0.0029688898465194697,3.883067167764575e-05,0.00019948315783526404,0.0002857436339885158,0.21190142240914
AMM,GoogLeNet,ST_Tree_Ac,RIS,1,0.0,1.1064320000018061e-10,0.0008943000000015863,0.001958310724782245,0.28846554944499037,0.0009069533395238511,0.0002826588000001855,0.004566874227300882,0.0008083368958436263,0.29788298354308596
AMM,GoogLeNet,ST_Tree_Ac,RIS,2,0.0028389367332880256,7.592320000005105e-11,0.0005793149999997314,0.0019583107247811123,0.1447180946207144,0.0009069533395238511,0.00019350924030024118,0.002303893050479215,0.000524638432015911,0.15402365121702566
AMM,GoogLeNet,ST_Tree_Ac,RIS,4,0.004252177325508953,5.7212799999985236e-11,0.00041425449999948905,0.0019583107247808473,0.07235904731033617,0.0009069533395238511,0.00014571060985395863,0.0011663107169385437,0.0003761127200111079,0.0815788773041657
AMM,GoogLeNet,ST_Tree_Ac,RIS,8,0.007667158121508807,5.133439999998704e-11,0.000361586499999698,0.001958310724781002,0.0366648435537805,0.0009069533395238511,0.00012889374796370076,0.0006036112952998167,0.0003263930959992073,0.04861775043019098
