DPU,reduction_network,dataflow,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,S_Tree,RWS,0.009430604823725668,1.071024000001674e-10,0.0001017775000000272,0.34809479594684606,0.000997013815696058,0.005047004493428629,0.00019611059518357126,42.728394177622675,8.625436390399422,51.71769787530408
AMM,S_Tree,ROS,0.0020765417594600373,1.071024000001674e-10,0.0003681644999996719,0.10051445411136667,0.0016236694214390337,0.001152708669988523,0.0007117874302744552,43.05819274174082,8.625436390399422,51.79007645813987
AMM,ST_Tree_Ac,RIS,0.0,3.001599999999359e-11,0.00037105199999966045,0.00047140849848584807,0.05944439540871359,0.0005948060324811762,6.435430807275352e-05,42.703296621917566,8.625436390399422,51.389679028594756
AMM,ST_Tree_Ac,RWS,0.0,1.071024000001674e-10,0.0001017775000000272,0.34809479594684606,0.000997013815696058,0.005047004493428629,6.273784241340975e-05,42.728394177622675,8.625436390399422,51.708133897727585
AMM,ST_Tree_Ac,ROS,0.0,1.071024000001674e-10,0.0003681644999996719,0.10051445411136667,0.0016236694214390337,0.001152708669988523,0.0005390496826437693,43.05819274174082,8.625436390399422,51.78782717863278
AMM,STIFT,RIS,0.0,3.001599999999359e-11,0.00037105199999966045,0.00047140849848584807,0.05944439540871359,0.0005948060324811762,5.2054172737739924e-05,42.703296621917566,8.625436390399422,51.389666728459424
AMM,STIFT,RWS,0.0,1.071024000001674e-10,0.0001017775000000272,0.34809479594684606,0.000997013815696058,0.005047004493428629,5.074666458209623e-05,42.728394177622675,8.625436390399422,51.708121906549756
AMM,STIFT,ROS,0.0,1.071024000001674e-10,0.0003681644999996719,0.10051445411136667,0.0016236694214390337,0.001152708669988523,0.0004360203090502585,43.05819274174082,8.625436390399422,51.78772414925919
AMM,PCA,RIS,0.0,3.001599999999394e-12,0.00037105199999966045,0.00047140849848584807,0.05944439540871359,0.0005948060324811762,1.4831664477603633e-19,42.703296621917566,0.00010059751496130835,42.764278881375205
AMM,PCA,RWS,0.0,1.0710240000010987e-11,0.0001017775000000272,0.34809479594684606,0.000997013815696058,0.005047004493428629,1.4217357411843367e-19,42.728394177622675,0.00010407947115461958,43.082738848860515
AMM,PCA,ROS,0.0,1.0710240000010987e-11,0.0003681644999996719,0.10051445411136667,0.0016236694214390337,0.001152708669988523,5.971177396072558e-19,43.05819274174082,0.00032584209953418744,43.16217758055386
MAM,S_Tree,RIS,0.0009963137565007368,2.753919999999435e-11,0.0003620099999996963,0.00047140849848586704,0.05944439540871358,0.0005948060324811762,0.0002446719757341102,42.70329662191741,12.137391665621477,54.90280189323835
MAM,S_Tree,RWS,0.009422766024925052,1.0416160000015643e-10,9.16685000000175e-05,0.3480947959468459,0.0009970138156960558,0.005047004493428629,0.00023437728095987995,42.72839417762257,12.137391665621477,55.229673469410066
MAM,S_Tree,ROS,0.002058701677109976,1.0416160000015643e-10,0.000358055499999712,0.10051445411136728,0.001623669421439027,0.001152708669988523,0.0009201938942010478,43.05819274174071,12.137391665621477,55.30221219074046
MAM,ST_Tree_Ac,RIS,0.0,2.753919999999435e-11,0.0003620099999996963,0.00047140849848586704,0.05944439540871358,0.0005948060324811762,7.130588131853659e-05,42.70329662191741,12.137391665621477,54.90163221338743
MAM,ST_Tree_Ac,RWS,0.0,1.0416160000015643e-10,9.16685000000175e-05,0.3480947959468459,0.0009970138156960558,0.005047004493428629,6.88723833423762e-05,42.72839417762257,12.137391665621477,55.220085198487524
MAM,ST_Tree_Ac,ROS,0.0,1.0416160000015643e-10,0.000358055499999712,0.10051445411136728,0.001623669421439027,0.001152708669988523,0.0006425489963943517,43.05819274174071,12.137391665621477,55.29987584416554
MAM,STIFT,RIS,0.0,2.753919999999435e-11,0.0003620099999996963,0.00047140849848586704,0.05944439540871358,0.0005948060324811762,5.7677081372331674e-05,42.70329662191741,12.137391665621477,54.90161858458748
MAM,STIFT,RWS,0.0,1.0416160000015643e-10,9.16685000000175e-05,0.3480947959468459,0.0009970138156960558,0.005047004493428629,5.570870151088048e-05,42.72839417762257,12.137391665621477,55.22007203480569
MAM,STIFT,ROS,0.0,1.0416160000015643e-10,0.000358055499999712,0.10051445411136728,0.001623669421439027,0.001152708669988523,0.0005197376438709025,43.05819274174071,12.137391665621477,55.299753032813015
MAM,PCA,RIS,0.0,2.753919999999595e-12,0.0003620099999996963,0.00047140849848586704,0.05944439540871358,0.0005948060324811762,2.1051394742396862e-19,42.70329662191741,0.00014278356962195166,42.76431202542947
MAM,PCA,RWS,0.0,1.0416160000010483e-11,9.16685000000175e-05,0.3480947959468459,0.0009970138156960558,0.005047004493428629,2.0179475036157297e-19,42.72839417762257,0.0001477257009930244,43.08277238608995
MAM,PCA,ROS,0.0,1.0416160000010483e-11,0.000358055499999712,0.10051445411136728,0.001623669421439027,0.001152708669988523,8.475219529916505e-19,43.05819274174071,0.00047067244089186083,43.162312301894815
