DPU,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,S_Tree,ROS,1,0.002061266218343822,3.836943999990405e-10,0.0013189494999973376,0.10051445411132558,0.004639655452315553,0.0011527086699913947,0.003499843315060578,44.33456329113388,11.047679803399971,55.49542997218459
AMM,S_Tree,ROS,2,0.0020823926814173763,1.9491999999986097e-10,0.0006700375000002656,0.05036532014258419,0.004639655452315565,0.0011527086699902552,0.001750461069540235,23.164519278037346,5.578485052280109,28.803664906028224
AMM,S_Tree,ROS,4,0.002202836245757217,1.0563360000016192e-10,0.00036311549999969194,0.025182676455400236,0.004639655452335722,0.001152708669988542,0.0008724514810314644,12.54643017110152,2.992399228052906,15.573242843064572
AMM,S_Tree,ROS,8,0.0024597332311937893,6.155359999999742e-11,0.00021159050000013269,0.012768508844628552,0.004639655452330626,0.0011527086699884151,0.00043580062090832695,7.297260499896749,1.699014131472872,9.017942628750225
AMM,S_Tree,ROS,40,0.007823429941331297,4.799359999998807e-11,0.0001649780000000879,0.0027384538994946615,0.004639655452329471,0.0011527086699887731,8.156089769473335e-05,3.070421220300634,1.2035758048859282,4.290597812095395
AMM,ST_Tree_Ac,RIS,1,0.0,2.797119999999422e-11,0.0013206984999973134,0.00047140849848585593,0.059444395408861345,0.0005948060324811762,6.916100875578947e-05,42.703296621569514,11.047679803399971,53.812876894446035
AMM,ST_Tree_Ac,RIS,2,0.0010103947250359165,1.5539199999998038e-11,0.0006692180000002608,0.00047140849848603233,0.02984138418570579,0.0005948060324811762,3.458573744544017e-05,21.56262013922207,5.578485052280558,27.17372698869732
AMM,ST_Tree_Ac,RIS,4,0.001083909493569831,1.002559999999973e-11,0.0003609319999997006,0.000471408498485981,0.014920692092825814,0.0005948060324811762,1.8647184146329546e-05,10.929821820424188,2.9923992280531286,13.939671443788852
AMM,ST_Tree_Ac,RIS,8,0.0012452156462186218,7.684800000000449e-12,0.0002093190000001305,0.0004714084984859909,0.007608805005412713,0.0005948060324811762,1.0258673490500601e-05,5.698482322398425,1.6990141314729672,7.407636266735165
AMM,ST_Tree_Ac,RIS,40,0.004659597668984338,7.825600000000406e-12,0.00016025900000008337,0.0004714084984860044,0.0016307358995614118,0.0005948060324811762,4.059664503202258e-06,1.4482777805998934,1.203575804885848,2.659374452257583
AMM,ST_Tree_Ac,RWS,1,0.0,3.836943999990405e-10,9.307100000001884e-05,0.34809479594833714,0.0009970138156960553,0.005047004493428629,6.680044523394078e-05,42.72839417727208,11.047679803399971,54.13037266675844
AMM,ST_Tree_Ac,RWS,2,0.009433213347195006,1.9491999999986097e-10,5.246449999999039e-05,0.17408963273782574,0.0009970138156961987,0.005047004493428629,3.376217295834377e-05,21.55835016372222,5.578485052280109,27.326488307264352
AMM,ST_Tree_Ac,RWS,4,0.009500837646696243,1.0563360000016192e-10,3.478749999999519e-05,0.08704483275316251,0.0009970138156961796,0.005047004493428629,1.8497586511082966e-05,10.940261056923871,2.992399228052906,14.035303258877905
AMM,ST_Tree_Ac,RWS,8,0.009643821801740133,6.155359999999742e-11,2.6801499999997355e-05,0.04359937435626272,0.0009970138156961805,0.005047004493428629,1.0268601468408538e-05,5.691091385698468,1.699014131472872,7.4494298018014895
AMM,ST_Tree_Ac,RWS,40,0.026118180478555755,4.799359999998807e-11,2.8742999999996828e-05,0.009038091786279314,0.000997013815696192,0.005047004493428629,4.024357851234691e-06,1.4642521060999112,1.2035758048860152,2.7090609689657312
AMM,ST_Tree_Ac,ROS,1,0.0,3.836943999990405e-10,0.0013189494999973376,0.10051445411132558,0.004639655452315553,0.0011527086699913947,0.0010301064776240259,44.33456329113388,11.047679803399971,55.4908989691288
AMM,ST_Tree_Ac,ROS,2,0.0,1.9491999999986097e-10,0.0006700375000002656,0.05036532014258419,0.004639655452315565,0.0011527086699902552,0.0005153468777431879,23.164519278037346,5.578485052280109,28.800347399155008
