name,Model_Name,Dataflow,Reduction_Type,Total_Latency,VDP Latency,FPS,Total_Dynamic_Energy,Total_Static_Power,Total_Power,Total_Area,fps_per_W,Config,Reduction_Latency,Reduction_Energy,Adder Reduction Latency,Adder Reduction Energy,Output_Access_Latency,Output_Access_Energy,Input_Access_Latency,Input_Access_Energy,Weight_Access_Latency,Weight_Access_Energy,Reduction_Network_Latency
MAM,ResNet50,IS,ST_Tree_Ac,7.719258301,5.504868369,0.129546125,1.647996569,1350.874586,1351.088078,12510.68579,9.58828E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'ST_Tree_Ac'}]",284495567.3,472292.6195,0.030023429,891.7348718,1775.616,196.608,38.148,4.224,1775.616,196.608,0.030023429
MAM,ShuffleNet_V2,IS,ST_Tree_Ac,15.30292602,6.038883851,0.06534698,1.922468585,1350.874586,1351.000214,12510.68579,4.83693E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'ST_Tree_Ac'}]",311302386,513318.1687,0.032935937,978.2401605,887.808,98.304,38.148,4.224,887.808,98.304,0.032935937
MAM,MobileNet_V2,IS,ST_Tree_Ac,22.78114761,6.271248984,0.043895945,2.034720455,1350.874586,1350.963902,12510.68579,3.24923E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'ST_Tree_Ac'}]",323312049.8,533584.2672,0.034203252,1015.881041,1109.76,122.88,38.148,4.224,1109.76,122.88,0.034203252
MAM,GoogLeNet,WS,ST_Tree_Ac,0.017335077,0.002072416,57.68650535,0.485431158,1350.874586,1378.877413,12510.68579,0.041835848,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'ST_Tree_Ac'}]",500964809.1,2663265.881,0.011314213,336.0468476,887.808,98.304,887.808,98.304,39063.552,4325.376,0.011314213
MAM,ResNet50,WS,ST_Tree_Ac,0.046644584,0.005499369,21.43871603,1.667620604,1350.874586,1386.626231,12510.68579,0.015461063,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'ST_Tree_Ac'}]",1366545711,7301800.431,0.030023429,891.7348718,1775.616,196.608,1775.616,196.608,78127.104,8650.752,0.030023429
MAM,ShuffleNet_V2,WS,ST_Tree_Ac,0.090059645,0.006032851,11.10375245,1.94399568,1350.874586,1372.460233,12510.68579,0.0080904,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'ST_Tree_Ac'}]",1465126695,7795838.465,0.032935937,978.2401605,887.808,98.304,887.808,98.304,39063.552,4325.376,0.032935937
MAM,MobileNet_V2,WS,ST_Tree_Ac,0.132585543,0.006264984,7.542300466,2.057075315,1350.874586,1366.389666,12510.68579,0.005519875,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'ST_Tree_Ac'}]",1500984925,7966628.057,0.034203252,1015.881041,1109.76,122.88,1109.76,122.88,48829.44,5406.72,0.034203252
MAM,GoogLeNet,OS,ST_Tree_Ac,2.818269338,2.074488416,0.35482769,0.479017954,1350.874586,1351.044555,12510.68579,0.000262632,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'ST_Tree_Ac'}]",341624194.3,1657565.748,0.011314213,336.0468476,887.808,98.304,887.808,98.304,887.808,98.304,0.011314213
MAM,ResNet50,OS,ST_Tree_Ac,7.719258301,5.504868369,0.129546125,1.650560605,1350.874586,1351.08841,12510.68579,9.58828E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'ST_Tree_Ac'}]",760657409.9,3477653.362,0.030023429,891.7348718,1775.616,196.608,1775.616,196.608,1775.616,196.608,0.030023429
MAM,ShuffleNet_V2,OS,ST_Tree_Ac,15.30292602,6.038883851,0.06534698,1.925256296,1350.874586,1351.000396,12510.68579,4.83693E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'ST_Tree_Ac'}]",797399436.7,3581386.339,0.032935937,978.2401605,887.808,98.304,887.808,98.304,887.808,98.304,0.032935937
MAM,MobileNet_V2,OS,ST_Tree_Ac,22.78114761,6.271248984,0.043895945,2.037603314,1350.874586,1350.964029,12510.68579,3.24923E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'ST_Tree_Ac'}]",823300496.5,3689329.888,0.034203252,1015.881041,1109.76,122.88,1109.76,122.88,1109.76,122.88,0.034203252
MAM,GoogLeNet,IS,STIFT,2.818269338,2.074488416,0.35482769,0.478035475,1350.874586,1351.044206,12510.68579,0.000262632,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'STIFT'}]",108132914.6,183853.5294,0.011314213,336.0468476,887.808,98.304,38.148,4.224,887.808,98.304,0.011314213
MAM,ResNet50,IS,STIFT,7.719258301,5.504868369,0.129546125,1.647996569,1350.874586,1351.088078,12510.68579,9.58828E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'STIFT'}]",284495567.3,472292.6195,0.030023429,891.7348718,1775.616,196.608,38.148,4.224,1775.616,196.608,0.030023429
MAM,ShuffleNet_V2,IS,STIFT,15.30292602,6.038883851,0.06534698,1.922468585,1350.874586,1351.000214,12510.68579,4.83693E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'STIFT'}]",311302386,513318.1687,0.032935937,978.2401605,887.808,98.304,38.148,4.224,887.808,98.304,0.032935937
MAM,MobileNet_V2,IS,STIFT,22.78114761,6.271248984,0.043895945,2.034720455,1350.874586,1350.963902,12510.68579,3.24923E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'STIFT'}]",323312049.8,533584.2672,0.034203252,1015.881041,1109.76,122.88,38.148,4.224,1109.76,122.88,0.034203252
MAM,GoogLeNet,WS,STIFT,0.017335077,0.002072416,57.68650535,0.484016881,1350.874586,1378.795828,12510.68579,0.041838323,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'STIFT'}]",500964809.1,2663265.881,0.011314213,336.0468476,887.808,98.304,887.808,98.304,39063.552,4325.376,0.011314213
MAM,ResNet50,WS,STIFT,0.046644584,0.005499369,21.43871603,1.663867675,1350.874586,1386.545773,12510.68579,0.015461961,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'STIFT'}]",1366545711,7301800.431,0.030023429,891.7348718,1775.616,196.608,1775.616,196.608,78127.104,8650.752,0.030023429
MAM,ShuffleNet_V2,WS,STIFT,0.090059645,0.006032851,11.10375245,1.939878688,1350.874586,1372.414519,12510.68579,0.00809067,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'STIFT'}]",1465126695,7795838.465,0.032935937,978.2401605,887.808,98.304,887.808,98.304,39063.552,4325.376,0.032935937
MAM,MobileNet_V2,WS,STIFT,0.132585543,0.006264984,7.542300466,2.052799909,1350.874586,1366.35742,12510.68579,0.005520005,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'STIFT'}]",1500984925,7966628.057,0.034203252,1015.881041,1109.76,122.88,1109.76,122.88,48829.44,5406.72,0.034203252
MAM,GoogLeNet,OS,STIFT,2.818269338,2.074488416,0.35482769,0.479017954,1350.874586,1351.044555,12510.68579,0.000262632,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'STIFT'}]",341624194.3,1657565.748,0.011314213,336.0468476,887.808,98.304,887.808,98.304,887.808,98.304,0.011314213
MAM,ResNet50,OS,STIFT,7.719258301,5.504868369,0.129546125,1.650560605,1350.874586,1351.08841,12510.68579,9.58828E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'STIFT'}]",760657409.9,3477653.362,0.030023429,891.7348718,1775.616,196.608,1775.616,196.608,1775.616,196.608,0.030023429
MAM,ShuffleNet_V2,OS,STIFT,15.30292602,6.038883851,0.06534698,1.925256296,1350.874586,1351.000396,12510.68579,4.83693E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'STIFT'}]",797399436.7,3581386.339,0.032935937,978.2401605,887.808,98.304,887.808,98.304,887.808,98.304,0.032935937
MAM,MobileNet_V2,OS,STIFT,22.78114761,6.271248984,0.043895945,2.037603314,1350.874586,1350.964029,12510.68579,3.24923E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 1, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'STIFT'}]",823300496.5,3689329.888,0.034203252,1015.881041,1109.76,122.88,1109.76,122.88,1109.76,122.88,0.034203252
MAM,GoogLeNet,IS,PCA,2.703030276,2.072623242,0.369955161,0.478035136,1350.874586,1351.051438,12510.68577,0.000273828,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'PCA'}]",0,0,0,0,887.808,98.304,38.148,4.224,887.808,98.304,0
MAM,ResNet50,IS,PCA,7.349225849,5.499918937,0.136068753,1.64799567,1350.874586,1351.098827,12510.68577,0.00010071,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'PCA'}]",0,0,0,0,1775.616,196.608,38.148,4.224,1775.616,196.608,0
MAM,ShuffleNet_V2,IS,PCA,14.48321718,6.033454285,0.069045433,1.922467598,1350.874586,1351.007324,12510.68577,5.11066E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'PCA'}]",0,0,0,0,887.808,98.304,38.148,4.224,887.808,98.304,0
MAM,MobileNet_V2,IS,PCA,21.45851264,6.265610498,0.046601552,2.03471943,1350.874586,1350.969407,12510.68577,3.44949E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'IS', 'reduction_type': 'PCA'}]",0,0,0,0,1109.76,122.88,38.148,4.224,1109.76,122.88,0
MAM,GoogLeNet,WS,PCA,0.000275521,0.000207242,3629.488725,0.478031659,1350.874586,3085.885102,12510.68577,1.176158089,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'PCA'}]",0,0,0,0,887.808,98.304,887.808,98.304,39063.552,4325.376,0
MAM,ResNet50,WS,PCA,0.000735208,0.000549937,1360.159857,1.647985274,1350.874586,3592.398,12510.68577,0.378621705,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'PCA'}]",0,0,0,0,1775.616,196.608,1775.616,196.608,78127.104,8650.752,0
MAM,ShuffleNet_V2,WS,PCA,0.001410234,0.000603285,709.1024288,1.922455568,1350.874586,2714.092499,12510.68577,0.261266861,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'PCA'}]",0,0,0,0,887.808,98.304,887.808,98.304,39063.552,4325.376,0
MAM,MobileNet_V2,WS,PCA,0.002070765,0.000626498,482.9132728,2.03470638,1350.874586,2333.461303,12510.68577,0.206951481,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'WS', 'reduction_type': 'PCA'}]",0,0,0,0,1109.76,122.88,1109.76,122.88,48829.44,5406.72,0
MAM,GoogLeNet,OS,PCA,2.703030276,2.072623242,0.369955161,0.479017615,1350.874586,1351.051801,12510.68577,0.000273828,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'PCA'}]",0,0,0,0,887.808,98.304,887.808,98.304,887.808,98.304,0
MAM,ResNet50,OS,PCA,7.349225849,5.499918937,0.136068753,1.650559706,1350.874586,1351.099176,12510.68577,0.00010071,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'PCA'}]",0,0,0,0,1775.616,196.608,1775.616,196.608,1775.616,196.608,0
MAM,ShuffleNet_V2,OS,PCA,14.48321718,6.033454285,0.069045433,1.925255309,1350.874586,1351.007516,12510.68577,5.11066E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'PCA'}]",0,0,0,0,887.808,98.304,887.808,98.304,887.808,98.304,0
MAM,MobileNet_V2,OS,PCA,21.45851264,6.265610498,0.046601552,2.037602289,1350.874586,1350.969541,12510.68577,3.44949E-05,"[{'element_size': 44, 'element_count': 44, 'units_count': 50, 'reconfig': [], 'vdp_type': 'MAM', 'name': 'MAM', 'accelerator_type': 'DIGITAL', 'precision': 1, 'bitrate': 10, 'batch_size': 1, 'dataflow': 'OS', 'reduction_type': 'PCA'}]",0,0,0,0,1109.76,122.88,1109.76,122.88,1109.76,122.88,0
