DPU,CNNModel,reduction_network,dataflow,cluster_count,propagation_latency,input_actuation_latency,weight_actuation_latency,psum_access_latency,input_access_latency,weight_access_latency,output_access_latency,psum_reduction_latency,total_latency
AMM,MobileNet_V2,S_Tree,IS,36,1.1937628275668249e-08,6.24099999999936e-06,0.02671600000000225,0.02748681425731737,0.007514307891125214,0.01507166151386994,0.00261432145796084,0.013004544649937907,0.09241390270784179
MAW,MobileNet_V2,S_Tree,IS,43,1.151287690666582e-08,5.1279999999997474e-06,0.02176000000000159,0.024282379028094405,0.007514307891125234,0.014358363421140835,0.0026143214579608357,0.011720770184523926,0.08225528149572374
HEANA,MobileNet_V2,PCA,IS,73,1.4214667134331943e-08,2.646000000000117e-06,0.016124000000000843,0.0,0.007514307891125189,0.011837830265952018,0.0026143214579608365,0.0,0.03809311982970602
AMW5,MobileNet_V2,S_Tree,IS,17,2.2248438133675946e-08,4.945999999997952e-06,0.0995080000000169,0.052535319128394826,0.007514307891126436,0.028742831630153082,0.0026143214579608352,0.023481902114930113,0.21440165047102033
MAW5,MobileNet_V2,S_Tree,IS,21,2.0673731771001772e-08,3.810600000000262e-06,0.0764039999999938,0.04510228954682969,0.007514307891126489,0.026283517218902392,0.0026143214579608335,0.021663757959124706,0.17958602534766968
HEANA5,MobileNet_V2,PCA,IS,39,1.2335576053665633e-08,1.1500000000000623e-06,0.0255880000000021,0.0,0.007514307891125171,0.014813976114734341,0.002614321457960833,0.0,0.0505317677993985
AMW10,MobileNet_V2,S_Tree,IS,12,3.376204455931392e-08,5.120599999999099e-06,0.2048240000001222,0.07728791713220527,0.007514307891128911,0.04124342601895345,0.00261432145796083,0.0346394351502581,0.36812856201267335
MAW10,MobileNet_V2,S_Tree,IS,15,2.5894925205008655e-08,3.2354999999974184e-06,0.1294200000000468,0.06234686284255456,0.00751430789112726,0.03366264649759327,0.002614321457960848,0.02896470186982133,0.26452610195402926
HEANA10,MobileNet_V2,PCA,IS,28,1.3485331405000012e-08,9.243000000000574e-07,0.03821999999999773,0.0,0.007514307891124737,0.018277572331128616,0.0026143214579608456,0.0,0.06662713946554333
