DPU,CNNModel,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMW5,MobileNet_V2,S_Tree,OS,17,0.01231709939375263,7.960639999998926e-12,0.00013682350000006086,0.0009538505306602632,0.00587259490948824,0.0009087043804698245,0.008265629544455371,3.6776470499997397e-05,4.8719448800952076e-05,0.028540198186087974
MAW5,MobileNet_V2,S_Tree,OS,21,0.010798855133367253,6.112319999998699e-12,0.00010505550000003035,0.000940076764145317,0.005171852365312902,0.0009087043804698279,0.007625642801611848,3.4126430355009304e-05,4.186354260024557e-05,0.025626176923974755
AMW10,MobileNet_V2,S_Tree,OS,12,0.018378674824106222,8.192960000006676e-12,0.0002816330000000152,0.0009308942531353302,0.008227854321618822,0.0009087043804698181,0.012193081172890998,4.919681650496102e-05,9.450414149796333e-05,0.041064542918417095
MAW10,MobileNet_V2,S_Tree,OS,15,0.014866038968592026,5.176800000001512e-12,0.00017795250000010037,0.0009308942531355707,0.0068266944514989835,0.0009087043804698155,0.010195575058177003,4.169359736998478e-05,7.62739150020158e-05,0.0340238271294223
AMM,MobileNet_V2,S_Tree,WS,36,0.009570310165558364,1.0686399999999527e-11,2.6168999999997526e-05,0.0012790834433342342,0.0006774001186376102,0.0017477399245498023,0.004577599716778156,1.692610303499989e-05,2.321040200004439e-05,0.017918438884579606
MAW,MobileNet_V2,S_Tree,WS,43,0.008873313202898588,8.704000000000136e-12,2.191749999999868e-05,0.0012435758732944101,0.0006774001186375946,0.0017477399245498023,0.004125711104952424,1.6859423834999468e-05,2.0511941999922667e-05,0.01672702909887174
AMW5,MobileNet_V2,S_Tree,WS,17,0.016559196074552265,7.960639999998926e-12,5.4147499999989933e-05,0.0011279543176122564,0.0006774001186375886,0.0017477399245498025,0.00826562954445541,1.6489830554995995e-05,4.8719448800924795e-05,0.028497276767123873
MAW5,MobileNet_V2,S_Tree,WS,21,0.015096925255522123,6.112319999998699e-12,4.387349999999272e-05,0.0011261995226006082,0.0006774001186375664,0.0017477399245498027,0.007625642801611867,1.646125375500021e-05,4.186354260025989e-05,0.02637610592538954
AMW10,MobileNet_V2,S_Tree,WS,12,0.0254630327092773,8.192960000006676e-12,7.662050000000304e-05,0.0011093231350865161,0.000677400118637615,0.0017477399245498025,0.012193081172890965,1.644220255498936e-05,9.450414149794791e-05,0.0413781439126881
MAW10,MobileNet_V2,S_Tree,WS,15,0.020598832978814277,5.176800000001512e-12,6.137449999998839e-05,0.0011093231350865836,0.0006774001186376242,0.0017477399245498025,0.010195575058177028,1.6442202555005744e-05,7.62739150020291e-05,0.03448296183799914
HEANA,MobileNet_V2,PCA,OS,73,0.0,6.4496000000004115e-12,2.217049999999861e-05,0.0022109186863805584,0.0022224641400378714,0.0009087043804698248,0.0,2.3944585769997845e-05,4.505714000000002e-06,0.005392708013107851
HEANA5,MobileNet_V2,PCA,OS,39,0.0,2.047039999999992e-12,3.518349999999508e-05,0.0012419324303494436,0.0029987261440503924,0.0009087043804698157,0.0,2.3150168955000025e-05,4.956285400000017e-06,0.005212652911271687
HEANA10,MobileNet_V2,PCA,OS,28,0.0,1.5288000000002235e-12,5.2552499999990366e-05,0.0010421113955931714,0.0037590172320767124,0.0009087043804698222,0.0,2.633554539000205e-05,6.53328529999996e-06,0.005795254340358498
HEANA,MobileNet_V2,PCA,WS,73,0.0,6.4496000000004115e-12,1.6885000000000046e-05,0.002938000911730471,0.0006774001186375971,0.0017477399245498036,0.0,2.11688052749983e-05,4.505713999999987e-06,0.00540570048064247
HEANA5,MobileNet_V2,PCA,WS,39,0.0,2.047039999999992e-12,2.4909499999997868e-05,0.0013096672760147142,0.0006774001186376081,0.0017477399245498036,0.0,1.7194724955000397e-05,4.956285399999996e-06,0.0037818678316041644
HEANA10,MobileNet_V2,PCA,WS,28,0.0,1.5288000000002235e-12,3.314849999999563e-05,0.0011705610510239783,0.0006774001186375647,0.0017477399245498025,0.0,1.6686057915000275e-05,6.5332852999999985e-06,0.0036520689389551416
HEANA,MobileNet_V2,PCA,IS,73,0.0,4.233599999999973e-12,2.217049999999861e-05,0.0005015949729422678,0.0007793506315674035,0.0002458896847632052,0.0,1.9217983049998764e-05,4.5057140000000016e-06,0.001572729490556474
HEANA5,MobileNet_V2,PCA,IS,39,0.0,1.839999999999899e-12,3.518349999999508e-05,0.0005015949729422686,0.0009602710310930513,0.0002458896847632057,0.0,2.239764655500011e-05,4.956285400000001e-06,0.0017702931225935209
HEANA10,MobileNet_V2,PCA,IS,28,0.0,1.478880000000201e-12,5.2552499999990366e-05,0.0005015949729422389,0.001171282862395812,0.0002458896847632054,0.0,2.6091690030001875e-05,6.533285299999978e-06,0.0020039449969101284
