DPU,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,S_Tree,RIS,1,0.0009978917420769558,2.797119999999422e-11,0.00036349499999969044,0.00047140849848585593,0.0594443954087135,0.0005948060324811762,0.00023610527963757188,42.70329662191756,11.047679803399971,53.8130845273069
AMM,S_Tree,RIS,2,0.0010103947250359165,1.5539199999998038e-11,0.0001873520000001094,0.00047140849848603233,0.029841384185658324,0.0005948060324811762,0.00011859358116434292,21.56262013919105,5.578485052280558,27.173329130509973
AMM,S_Tree,RIS,4,0.001083909493569831,1.002559999999973e-11,0.00010523700000003053,0.000471408498485981,0.014920692092830645,0.0005948060324811762,6.219534328630949e-05,10.929821820404376,2.9923992280531286,13.939459296928185
AMM,S_Tree,RIS,8,0.0012452156462186218,7.684800000000449e-12,6.571949999999257e-05,0.0004714084984859909,0.007608805005417309,0.0005948060324811762,3.289196239980116e-05,5.698482322399056,1.6990141314729672,7.407515300524711
AMM,S_Tree,RIS,40,0.004659597668984338,7.825600000000406e-12,5.5137499999989665e-05,0.0004714084984860044,0.0016307358995610764,0.0005948060324811762,1.1059869942584156e-05,1.448277780600093,1.203575804885848,2.659276330963222
AMM,S_Tree,RWS,1,0.009423884978442178,1.0456960000015795e-10,9.307100000001884e-05,0.3480947959468461,0.0009970138156960553,0.005047004493428629,0.0002273387415223991,42.72839417762279,11.047679803399971,54.139957090103266
AMM,S_Tree,RWS,2,0.009433213347195006,5.401759999998622e-11,5.246449999999039e-05,0.17408963273823777,0.0009970138156961987,0.005047004493428629,0.00011477039851682205,21.558350163691006,5.578485052280109,27.326569315318206
AMM,S_Tree,RWS,4,0.009500837646696243,3.0526399999993434e-11,3.478749999999519e-05,0.08704483275311085,0.0009970138156961796,0.005047004493428629,6.073866234299501e-05,10.940261056904037,2.992399228052906,14.035345499858744
AMM,S_Tree,RWS,8,0.009643821801740133,1.9060799999996956e-11,2.6801499999997355e-05,0.04359937435624529,0.0009970138156961805,0.005047004493428629,3.242602629929744e-05,5.691091385699148,1.699014131472872,7.449451959184491
AMM,S_Tree,RWS,40,0.026118180478555755,1.6287999999997808e-11,2.8742999999996828e-05,0.009038091786279975,0.000997013815696192,0.005047004493428629,1.1090003934571861e-05,1.464252106100088,1.2035758048860152,2.7090680345802864
AMM,S_Tree,ROS,1,0.002061266218343822,1.0456960000015795e-10,0.00035945799999970645,0.10051445411136725,0.0016236694214390116,0.001152708669988523,0.0009403927338555113,43.05819274174093,11.047679803399971,54.21252449440046
AMM,S_Tree,ROS,2,0.0020823926814173763,5.401759999998622e-11,0.0001856855000001078,0.050365320142679526,0.001623669421443923,0.0011527086699885099,0.00047041843345135115,21.888148727917322,5.578485052280109,27.522513975100427
AMM,S_Tree,ROS,4,0.002202836245757217,3.0526399999993434e-11,0.00010493450000003024,0.02518267645536922,0.001623669421442224,0.0011527086699888978,0.0002342270904250533,11.270059621099973,2.992399228052906,14.29295990156639
AMM,S_Tree,ROS,8,0.0024597332311937893,1.9060799999996956e-11,6.552149999999238e-05,0.012768508844635436,0.0016236694214418717,0.0011527086699888531,0.00011693963565370827,6.020889949899051,1.699014131472872,7.738091162693898
AMM,S_Tree,ROS,40,0.007823429941331297,1.6287999999997808e-11,5.598999999998943e-05,0.0027384538994935886,0.0016236694214419086,0.0011527086699888722,2.1840423540003695e-05,1.7940506703003005,1.2035758048859264,3.0110425675583103
AMM,ST_Tree_Ac,RIS,1,0.0,2.797119999999422e-11,0.00036349499999969044,0.00047140849848585593,0.0594443954087135,0.0005948060324811762,6.897474047156545e-05,42.70329662191756,11.047679803399971,53.81191950502566
AMM,ST_Tree_Ac,RIS,2,0.0010103947250359165,1.5539199999998038e-11,0.0001873520000001094,0.00047140849848603233,0.029841384185658324,0.0005948060324811762,3.45464559674873e-05,21.56262013919105,5.578485052280558,27.173245083384778
AMM,ST_Tree_Ac,RIS,4,0.001083909493569831,1.002559999999973e-11,0.00010523700000003053,0.000471408498485981,0.014920692092830645,0.0005948060324811762,1.7683751897429552e-05,10.929821820404376,2.9923992280531286,13.939414785336796
AMM,ST_Tree_Ac,RIS,8,0.0012452156462186218,7.684800000000449e-12,6.571949999999257e-05,0.0004714084984859909,0.007608805005417309,0.0005948060324811762,9.077662646172449e-06,5.698482322399056,1.6990141314729672,7.4074914862249575
AMM,ST_Tree_Ac,RIS,40,0.004659597668984338,7.825600000000406e-12,5.5137499999989665e-05,0.0004714084984860044,0.0016307358995610764,0.0005948060324811762,2.424606265216162e-06,1.448277780600093,1.203575804885848,2.6592676956995445
