DPU,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,ST_Tree_Ac,RWS,1,0.0,4.662639999986817e-10,0.0002479950000001487,4.012069163857862,0.006976070681196152,0.027573600384936583,0.00011353214180615565,299.74781549904475,41.999364291534356,345.7941601531112
AMM,ST_Tree_Ac,RWS,2,0.05894443687637685,2.827151999994794e-10,0.00019159250000011347,2.0062722435143328,0.006976070681197653,0.027573600384936583,5.940508016904767e-05,150.62361597287412,24.895890198763496,177.61952352095736
AMM,ST_Tree_Ac,RWS,4,0.0699085947357136,1.8995039999988257e-10,0.00016094100000008403,1.0031361545246664,0.006976070681197721,0.027573600384936583,3.099300857989902e-05,75.87822579050822,16.28226749641136,93.26827964144464
AMM,ST_Tree_Ac,RWS,8,0.10979439499536504,1.6303839999999953e-10,0.0001556060000000789,0.5018057388593272,0.006976070681197635,0.027573600384936583,1.733019962025426e-05,38.68882111848194,13.687082794982198,53.02222665474762
AMM,ST_Tree_Ac,RWS,16,0.1795123187482837,1.454224000000761e-10,0.00015255350000007597,0.25114053102590794,0.00697607068119788,0.027573600384936583,9.534547063696571e-06,20.09411878249931,11.914588356393674,32.4740717479258
AMM,ST_Tree_Ac,RWS,32,0.3424214071234015,1.416208000000926e-10,0.00015193200000007537,0.1255702982809407,0.006976070681197627,0.027573600384936583,5.410022992354353e-06,10.613477195309578,11.547941864263944,22.664117778208613
AMM,ST_Tree_Ac,ROS,1,0.0,4.662639999986817e-10,0.001602782499993414,1.6813732510276886,0.01990896650761516,0.012542581536178073,0.0010613954025025377,302.2048063687158,41.999364291534356,345.92065963769045
AMM,ST_Tree_Ac,ROS,2,0.0,2.827151999994794e-10,0.0009718335000020429,0.8412822022346773,0.019908966507733685,0.01254258153621214,0.0005626482540001819,153.08060684288284,24.895890198763496,178.8517652739617
AMM,ST_Tree_Ac,ROS,4,0.0,1.8995039999988257e-10,0.000652954500000165,0.42064113388426577,0.019908966507726875,0.012542581536223122,0.0002984670153664106,78.33521665983783,16.28226749641136,95.07152825988273
AMM,ST_Tree_Ac,ROS,8,0.0,1.6303839999999953e-10,0.0005604444999996203,0.2109161436622059,0.019908966507727447,0.012542581536220477,0.00018110092123407466,41.14581198769276,13.687082794982198,55.07700401996538
AMM,ST_Tree_Ac,ROS,16,0.0,1.454224000000761e-10,0.0004998894999992637,0.1060536485511734,0.019908966507730667,0.012542581536217467,0.00010823811031623793,22.551109651715187,11.914588356393674,34.60481133245972
AMM,ST_Tree_Ac,ROS,32,0.0,1.416208000000926e-10,0.00048682149999920113,0.05302685704358253,0.019908966507728144,0.01254258153621836,6.246001176404316e-05,13.07046806452237,11.547941864263944,24.70443761552723
AMM,STIFT,RIS,1,0.0,1.3015360000014245e-10,0.0017172484999918316,0.00267169935385276,0.4446844816945044,0.002504880808606498,0.00018730798742847145,300.2973813498272,41.999364291534356,342.74851125983605
AMM,STIFT,RIS,2,0.005695283295823666,9.349760000011663e-11,0.0010434490000011461,0.0026716993538543634,0.2228545566514965,0.002504880808606498,9.720134875740195e-05,151.2529308417745,24.89589019876672,176.38368811109328
AMM,STIFT,RIS,4,0.007539392135010848,7.522880000004845e-11,0.0007037745000004643,0.0026716993538547775,0.11142727832562407,0.002504880808606498,5.0406169861009825e-05,76.46761525765207,16.282267496409126,92.87478018542939
AMM,STIFT,RIS,8,0.012763328575862948,7.034560000003023e-11,0.0006022774999998666,0.0026716993538533802,0.05622595496622962,0.002504880808606498,2.7904975475048226e-05,39.3380477951857,13.687082794982528,53.0999266364186
AMM,STIFT,RIS,16,0.022699204251688105,6.739840000001923e-11,0.0005380319999994883,0.002671699353853495,0.02862529328651774,0.002504880808606498,1.507737203223503e-05,20.7732640640065,11.914588356396276,32.74490660754287
AMM,STIFT,RIS,32,0.04404003391950666,6.652160000001596e-11,0.0005227584999993983,0.002671699353853237,0.014312646643258438,0.002504880808606498,8.349634713571648e-06,11.227781868813071,11.54794186425744,22.839784101996973
AMM,STIFT,RWS,1,0.0,4.662639999986817e-10,0.0002479950000001487,4.012069163857862,0.006976070681196152,0.027573600384936583,9.183257341820205e-05,299.74781549904475,41.999364291534356,345.7941384535428
AMM,STIFT,RWS,2,0.05894443687637685,2.827151999994794e-10,0.00019159250000011347,2.0062722435143328,0.006976070681197653,0.027573600384936583,4.805089817956886e-05,150.62361597287412,24.895890198763496,177.61951216677537
AMM,STIFT,RWS,4,0.0699085947357136,1.8995039999988257e-10,0.00016094100000008403,1.0031361545246664,0.006976070681197721,0.027573600384936583,2.5069268407892693e-05,75.87822579050822,16.28226749641136,93.26827371770446
AMM,STIFT,RWS,8,0.10979439499536504,1.6303839999999953e-10,0.0001556060000000789,0.5018057388593272,0.006976070681197635,0.027573600384936583,1.4017852598033327e-05,38.68882111848194,13.687082794982198,53.0222233424006
AMM,STIFT,RWS,16,0.1795123187482837,1.454224000000761e-10,0.00015255350000007597,0.25114053102590794,0.00697607068119788,0.027573600384936583,7.71219479617085e-06,20.09411878249931,11.914588356393674,32.47406992557353
AMM,STIFT,RWS,32,0.3424214071234015,1.416208000000926e-10,0.00015193200000007537,0.1255702982809407,0.006976070681197627,0.027573600384936583,4.375997191063304e-06,10.613477195309578,11.547941864263944,22.66411674418281
AMM,STIFT,ROS,1,0.0,4.662639999986817e-10,0.001602782499993414,1.6813732510276886,0.01990896650761516,0.012542581536178073,0.0008585293087526543,302.2048063687158,41.999364291534356,345.92045677159666
AMM,STIFT,ROS,2,0.0,2.827151999994794e-10,0.0009718335000020429,0.8412822022346773,0.019908966507733685,0.01254258153621214,0.0004551084501016665,153.08060684288284,24.895890198763496,178.85165773415778
AMM,STIFT,ROS,4,0.0,1.8995039999988257e-10,0.000652954500000165,0.42064113388426577,0.019908966507726875,0.012542581536223122,0.00024142056747484693,78.33521665983783,16.28226749641136,95.07147121343483
AMM,STIFT,ROS,8,0.0,1.6303839999999953e-10,0.0005604444999996203,0.2109161436622059,0.019908966507727447,0.012542581536220477,0.00014648683078400277,41.14581198769276,13.687082794982198,55.076969405874934
AMM,STIFT,ROS,16,0.0,1.454224000000761e-10,0.0004998894999992637,0.1060536485511734,0.019908966507730667,0.012542581536217467,8.755039809986727e-05,22.551109651715187,11.914588356393674,34.6047906447475
AMM,STIFT,ROS,32,0.0,1.416208000000926e-10,0.00048682149999920113,0.05302685704358253,0.019908966507728144,0.01254258153621836,5.0521936121077315e-05,13.07046806452237,11.547941864263944,24.704425677451585
AMM,PCA,RIS,1,0.0,1.3015360000014245e-10,0.0017172484999918316,0.00267169935385276,0.4446844816945044,0.002504880808606498,5.340405179908731e-19,300.2973813498272,0.0020710562753911183,300.7510307165897
AMM,PCA,RIS,2,0.0,9.349760000011663e-11,0.0010434490000011461,0.0026716993538543634,0.2228545566514965,0.002504880808606498,2.670202589951876e-19,151.2529308417745,0.0005179966563909252,151.48252342433835
AMM,PCA,RIS,4,0.0,7.522880000004845e-11,0.0007037745000004643,0.0026716993538547775,0.11142727832562407,0.002504880808606498,1.3351012949759398e-19,76.46761525765207,0.00012961515141308254,76.5850525058668
AMM,PCA,RIS,8,0.0,7.034560000003023e-11,0.0006022774999998666,0.0026716993538533802,0.05622595496622962,0.002504880808606498,6.67550647487972e-20,39.3380477951857,3.246193369773624e-05,39.40008506981844
AMM,PCA,RIS,16,0.0,6.739840000001923e-11,0.0005380319999994883,0.002671699353853495,0.02862529328651774,0.002504880808606498,3.3377532374398796e-20,20.7732640640065,8.144556346701523e-06,20.807612114079223
AMM,PCA,RIS,32,0.0,6.652160000001596e-11,0.0005227584999993983,0.002671699353853237,0.014312646643258438,0.002504880808606498,1.66887661871996e-20,11.227781868813071,2.050635937436345e-06,11.247795904821247
AMM,PCA,RWS,1,0.0,4.662639999986817e-10,0.0002479950000001487,4.012069163857862,0.006976070681196152,0.027573600384936583,2.5896281917438796e-19,299.74781549904475,0.0007701022943832118,303.7954524317294
AMM,PCA,RWS,2,0.0,2.827151999994794e-10,0.00019159250000011347,2.0062722435143328,0.006976070681197653,0.027573600384936583,1.2948140958719417e-19,150.62361597287412,0.00019275799610137407,152.6648222382334
AMM,PCA,RWS,4,0.0,1.8995039999988257e-10,0.00016094100000008403,1.0031361545246664,0.006976070681197721,0.027573600384936583,6.474070479359729e-20,75.87822579050822,4.8305496773750316e-05,76.91612086278575
AMM,PCA,RWS,8,0.0,1.6303839999999953e-10,0.0001556060000000789,0.5018057388593272,0.006976070681197635,0.027573600384936583,3.2370352396798845e-20,38.68882111848194,1.2134479093730873e-05,39.22534426904953
AMM,PCA,RWS,16,0.0,1.454224000000761e-10,0.00015255350000007597,0.25114053102590794,0.00697607068119788,0.027573600384936583,1.6185176198399624e-20,20.09411878249931,3.0626722235774525e-06,20.379964600909002
AMM,PCA,RWS,32,0.0,1.416208000000926e-10,0.00015193200000007537,0.1255702982809407,0.006976070681197627,0.027573600384936583,8.092588099200014e-21,10.613477195309578,7.801666851202449e-07,10.773749876964958
AMM,PCA,ROS,1,0.0,4.662640000010248e-11,0.001602782499993414,1.6813732510276886,0.01990896650761516,0.012542581536178073,2.4560841259731965e-18,302.2048063687158,0.013148179141132425,303.93338212947504
AMM,PCA,ROS,2,0.0,2.8271519999902523e-11,0.0009718335000020429,0.8412822022346773,0.019908966507733685,0.01254258153621214,1.2280420629926838e-18,153.08060684288284,0.0032925257915810096,153.95860495248132
AMM,PCA,ROS,4,0.0,1.8995039999980308e-11,0.000652954500000165,0.42064113388426577,0.019908966507726875,0.012542581536223122,6.140210314952654e-19,78.33521665983783,0.0008258773206321742,78.78978817360567
AMM,PCA,ROS,8,0.0,1.6303840000002874e-11,0.0005604444999996203,0.2109161436622059,0.019908966507727447,0.012542581536220477,3.0701051574718526e-19,41.14581198769276,0.00020795187286522062,41.389948075788084
AMM,PCA,ROS,16,0.0,1.4542240000017548e-11,0.0004998894999992637,0.1060536485511734,0.019908966507730667,0.012542581536217467,1.5350525787359282e-19,22.551109651715187,5.558189535548453e-05,22.690170319720206
AMM,PCA,ROS,32,0.0,1.4162080000016897e-11,0.00048682149999920113,0.05302685704358253,0.019908966507728144,0.01254258153621836,7.675262893679662e-20,13.07046806452237,1.5033373681991844e-05,13.156448324497742
AMM,S_Tree,WS,32,0.34183003738724105,1.5207520000004718e-10,6.193549999998893e-05,0.04992119070230481,0.006976070681197753,0.027573600384936527,0.07991369167063092,4.961819032096119,11.5479418642812,17.016037422855703
AMM,S_Tree,OS,32,0.1459628176533666,1.5207520000004718e-10,0.0005227584999993983,0.01977071196507088,0.05323746216447809,0.012542581536218332,0.07991369167063811,13.374567404823779,11.54794186425744,25.234459292723063
AMM,S_Tree,IS,32,0.04285032827143863,6.652160000001596e-11,0.0005227584999993983,0.002671699353853237,0.014312646643258438,0.0025048808086064705,0.07991369167062978,11.227781868813071,11.54794186425744,22.91849973838482
AMM,ST_Tree_Ac,WS,32,0.34183003738724105,1.5207520000004718e-10,6.193549999998893e-05,0.04992119070230481,0.006976070681197753,0.027573600384936527,0.03438266357991544,4.961819032096119,11.5479418642812,16.97050639476499
AMM,ST_Tree_Ac,OS,32,0.1459628176533666,1.5207520000004718e-10,0.0005227584999993983,0.01977071196507088,0.05323746216447809,0.012542581536218332,0.03438266357991387,13.374567404823779,11.54794186425744,25.18892826463234
AMM,ST_Tree_Ac,IS,32,0.04285032827143863,6.652160000001596e-11,0.0005227584999993983,0.002671699353853237,0.014312646643258438,0.0025048808086064705,0.034382663579915866,11.227781868813071,11.54794186425744,22.872968710294106
AMM,STIFT,WS,32,0.34183003738724105,1.5207520000004718e-10,6.193549999998893e-05,0.04992119070230481,0.006976070681197753,0.027573600384936527,0.027811053568463712,4.961819032096119,11.5479418642812,16.963934784753537
AMM,STIFT,OS,32,0.1459628176533666,1.5207520000004718e-10,0.0005227584999993983,0.01977071196507088,0.05323746216447809,0.012542581536218332,0.027811053568462897,13.374567404823779,11.54794186425744,25.18235665462089
AMM,STIFT,IS,32,0.04285032827143863,6.652160000001596e-11,0.0005227584999993983,0.002671699353853237,0.014312646643258438,0.0025048808086064705,0.027811053568463924,11.227781868813071,11.54794186425744,22.866397100282654
AMM,PCA,WS,32,0.0,1.5207520000004718e-10,6.193549999998893e-05,0.04992119070230481,0.006976070681197753,0.027573600384936527,0.0,4.961819032096119,1.1668848792999975,6.2132367088166305
AMM,PCA,OS,32,0.0,1.5207520000012067e-11,0.0005227584999993983,0.01977071196507088,0.05323746216447809,0.012542581536218332,0.0,13.374567404823779,1.1668848792999906,14.627525798304744
AMM,PCA,IS,32,0.0,6.652160000001596e-11,0.0005227584999993983,0.002671699353853237,0.014312646643258438,0.0025048808086064705,0.0,11.227781868813071,1.1668848792999909,12.414678733485301
