,Reduction_Network,AMM-RIS-1,AMM-RIS-2,AMM-RIS-4,AMM-RIS-8,AMM-RIS-16,AMM-RIS-32,AMM-RWS-1,AMM-RWS-2,AMM-RWS-4,AMM-RWS-8,AMM-RWS-16,AMM-RWS-32,AMM-ROS-1,AMM-ROS-2,AMM-ROS-4,AMM-ROS-8,AMM-ROS-16,AMM-ROS-32,AMM-WS-32,AMM-OS-32,AMM-IS-32
0,S_Tree,342.7538565121845,176.38400984159816,92.87495765502672,53.10003721329401,32.74497261345076,22.839825228381542,345.8478896559349,177.61967605141336,93.26836540638114,53.02228150398556,32.47410576562805,22.664139754223548,345.9472229829402,178.87964197625334,95.10371979516827,55.12489141042909,34.683093170762724,24.85175101002743,17.016037422855703,25.234459292723063,22.91849973838482
1,PCA,300.7510307165897,151.48252342433835,76.5850525058668,39.40008506981844,20.807612114079223,11.247795904821247,303.7954524317294,152.6648222382334,76.91612086278575,39.22534426904953,20.379964600909,10.773749876964958,303.93338212947504,153.95860495248132,78.78978817360567,41.38994807578808,22.69017031972021,13.156448324497742,6.213236708816631,14.627525798304744,12.4146787334853
2,ST_Tree_Ac,342.7485555197575,176.38371107927588,92.87479209615005,53.09993323022188,32.74491017024893,22.83978607497304,345.7941601531112,177.61952352095736,93.26827964144464,53.02222665474762,32.4740717479258,22.664117778208613,345.92065963769045,178.8517652739617,95.07152825988273,55.07700401996538,34.60481133245972,24.70443761552723,16.97050639476499,25.18892826463234,22.872968710294103
3,STIFT,342.74851125983605,176.38368811109328,92.8747801854294,53.0999266364186,32.74490660754287,22.839784101996973,345.7941384535428,177.61951216677537,93.26827371770446,53.0222233424006,32.47406992557353,22.66411674418281,345.92045677159666,178.85165773415778,95.07147121343483,55.07696940587493,34.6047906447475,24.704425677451585,16.963934784753537,25.18235665462089,22.86639710028265
